scenario,label,depth,rho,m_flux,inv_freq,sample_size,seed,tree_n_events,call_recurrent,n_sites,error,frac_admix_d,frac_admix_i,secs
recurrent,1,young,1e-08,1e-09,0.1,240,13113,2,1,266,,0.9,0.7,602.7
recurrent,1,young,1e-08,1e-08,0.1,240,13137,1,0,321,,0.8,0.9,560.6
recurrent,1,young,1e-08,1e-06,0.1,240,13241,3,1,396,,0.1,0.5,437.0
recurrent,1,young,1e-08,1e-07,0.1,240,13201,2,1,491,,0.1,0.5,524.5
recurrent,1,young,1e-08,1e-06,0.1,240,13257,3,1,487,,0.0,0.6,435.3
recurrent,1,young,1e-08,1e-06,0.1,240,13273,4,1,484,,0.1,0.9,450.9
recurrent,1,recent,0.0,0.0,0.1,240,13601,3,1,309,,0.9,0.7,35.1
recurrent,1,young,1e-08,1e-09,0.1,240,13073,2,1,329,,0.9,0.5,817.4
recurrent,1,recent,0.0,0.0,0.1,240,13609,4,1,324,,0.2,0.8,50.6
recurrent,1,recent,0.0,0.0,0.1,240,13641,2,1,284,,0.6,0.8,41.9
recurrent,1,recent,0.0,0.0,0.1,240,13625,2,1,440,,0.6,0.2,50.8
recurrent,1,young,1e-08,1e-08,0.1,240,13169,1,0,202,,1.0,0.4,662.3
recurrent,1,recent,0.0,0.0,0.1,240,13649,4,1,387,,0.4,0.3,48.2
recurrent,1,recent,0.0,0.0,0.1,240,13633,3,1,411,,0.0,0.9,63.0
recurrent,1,recent,0.0,1e-09,0.1,240,13665,5,1,210,,0.6,0.2,33.3
recurrent,1,recent,0.0,1e-09,0.1,240,13673,3,1,304,,0.6,0.7,44.8
recurrent,1,recent,0.0,0.0,0.1,240,13657,5,1,417,,0.1,0.6,51.9
recurrent,1,recent,0.0,1e-09,0.1,240,13681,3,1,280,,0.2,0.9,44.5
recurrent,1,recent,0.0,1e-09,0.1,240,13705,4,1,428,,0.8,0.2,40.8
recurrent,1,recent,0.0,1e-09,0.1,240,13689,3,1,401,,0.4,0.6,52.1
recurrent,1,recent,0.0,1e-09,0.1,240,13713,2,1,247,,0.5,0.7,42.6
recurrent,1,recent,0.0,1e-08,0.1,240,13721,5,1,464,,0.0,0.3,46.7
recurrent,1,recent,0.0,1e-08,0.1,240,13737,3,1,363,,0.8,0.8,37.3
recurrent,1,recent,0.0,1e-08,0.1,240,13729,4,1,268,,0.7,0.5,44.4
recurrent,1,recent,0.0,1e-08,0.1,240,13745,5,1,342,,0.7,0.5,41.2
recurrent,1,recent,0.0,1e-08,0.1,240,13753,4,1,346,,0.3,0.6,50.0
recurrent,1,recent,0.0,1e-08,0.1,240,13761,5,1,304,,0.2,0.3,50.4
recurrent,1,recent,0.0,1e-08,0.1,240,13769,4,1,402,,0.5,0.3,53.6
recurrent,1,recent,0.0,1e-07,0.1,240,13801,1,0,250,,1.0,0.4,31.6
recurrent,1,recent,0.0,1e-07,0.1,240,13785,2,1,198,,0.9,0.8,38.9
recurrent,1,recent,0.0,1e-08,0.1,240,13777,2,1,508,,0.1,0.9,49.4
recurrent,1,recent,0.0,1e-07,0.1,240,13793,4,1,250,,0.6,0.2,41.1
recurrent,1,recent,0.0,1e-07,0.1,240,13809,3,1,413,,0.0,0.7,54.8
recurrent,1,recent,0.0,1e-07,0.1,240,13817,4,1,314,,0.7,0.3,42.3
recurrent,1,recent,0.0,1e-07,0.1,240,13833,4,1,407,,0.7,0.8,41.5
recurrent,1,recent,0.0,1e-06,0.1,240,13857,4,1,423,,0.8,0.1,31.6
recurrent,1,recent,0.0,1e-06,0.1,240,13849,4,1,326,,0.7,0.8,38.5
recurrent,1,recent,0.0,1e-06,0.1,240,13841,2,1,249,,0.7,0.3,40.7
recurrent,1,recent,0.0,1e-07,0.1,240,13825,3,1,408,,0.2,0.8,57.1
recurrent,1,recent,0.0,1e-06,0.1,240,13865,4,1,381,,0.5,0.7,46.4
recurrent,1,recent,0.0,1e-06,0.1,240,13889,4,1,275,,0.7,0.1,41.1
recurrent,1,recent,0.0,1e-06,0.1,240,13897,4,1,328,,0.4,0.3,44.4
recurrent,1,recent,0.0,1e-06,0.1,240,13881,2,1,441,,0.4,0.7,54.3
recurrent,1,young,1e-06,1e-09,0.1,240,13361,2,1,370,,0.7,0.4,600.2
recurrent,1,young,1e-06,1e-08,0.1,240,13465,1,0,141,,1.0,0.7,553.7
recurrent,1,young,1e-08,1e-07,0.1,240,13193,2,1,365,,0.7,0.5,925.0
recurrent,1,recent,0.0,0.0,0.1,240,13617,2,1,250,,0.9,0.8,382.8
recurrent,1,young,1e-08,1e-06,0.1,240,13297,2,1,222,,0.9,0.9,820.0
recurrent,1,recent,1e-08,1e-09,0.1,240,14001,3,1,348,,0.6,0.5,155.2
recurrent,1,recent,0.0,1e-09,0.1,240,13697,1,0,75,,1.0,0.6,351.9
recurrent,1,recent,1e-08,0.0,0.1,240,13921,2,1,329,,0.8,0.9,219.9
recurrent,1,recent,1e-08,1e-09,0.1,240,14009,3,1,375,,0.5,0.2,178.6
recurrent,1,recent,0.0,1e-06,0.1,240,13873,1,0,117,,1.0,0.3,252.2
recurrent,1,recent,1e-08,1e-09,0.1,240,13993,3,1,367,,0.3,0.3,233.9
recurrent,1,recent,1e-08,0.0,0.1,240,13913,3,1,413,,0.1,0.6,298.3
recurrent,1,recent,1e-08,0.0,0.1,240,13953,2,1,376,,0.2,0.3,314.7
recurrent,1,recent,1e-08,1e-08,0.1,240,14033,2,1,355,,0.1,0.8,216.1
recurrent,1,recent,1e-08,1e-09,0.1,240,13977,5,1,368,,0.4,0.1,306.6
recurrent,1,recent,1e-08,1e-07,0.1,240,14089,4,1,341,,0.5,0.9,135.5
recurrent,1,recent,1e-08,0.0,0.1,240,13937,3,1,388,,0.2,0.6,348.3
recurrent,1,young,1e-08,1e-07,0.1,240,13209,3,1,413,,0.0,0.2,1122.5
recurrent,1,recent,1e-08,1e-09,0.1,240,13961,4,1,415,,0.3,0.9,340.1
recurrent,1,recent,1e-08,0.0,0.1,240,13929,2,1,404,,0.0,0.2,364.1
recurrent,1,recent,1e-08,1e-07,0.1,240,14105,5,1,372,,0.7,0.8,168.1
recurrent,1,recent,1e-08,1e-09,0.1,240,13985,4,1,323,,0.6,0.1,377.3
recurrent,1,recent,1e-08,1e-08,0.1,240,14025,4,1,381,,0.4,0.5,346.2
recurrent,1,recent,1e-08,1e-07,0.1,240,14113,2,1,303,,0.8,0.9,215.5
recurrent,1,recent,1e-08,0.0,0.1,240,13905,4,1,442,,0.2,0.4,463.4
recurrent,1,recent,1e-08,1e-08,0.1,240,14065,2,1,353,,0.6,0.5,312.1
recurrent,1,recent,1e-08,1e-06,0.1,240,14161,5,1,330,,0.6,0.6,195.6
recurrent,1,recent,1e-08,1e-08,0.1,240,14073,1,0,110,,1.0,0.9,341.8
recurrent,1,recent,1e-08,1e-07,0.1,240,14137,4,1,332,,0.7,0.7,265.7
recurrent,1,recent,1e-08,1e-06,0.1,240,14169,2,1,392,,0.7,0.8,242.2
recurrent,1,young,1e-06,1e-06,0.1,240,13545,2,1,452,,0.1,0.7,909.3
recurrent,1,recent,1e-08,1e-06,0.1,240,14145,1,0,392,,0.3,0.1,302.1
recurrent,1,young,1e-06,0.0,0.1,240,13329,2,1,369,,0.7,0.6,1171.7
recurrent,1,recent,1e-08,1e-09,0.1,240,13969,1,0,122,,1.0,0.7,582.0
recurrent,1,recent,1e-08,1e-06,0.1,240,14185,1,0,88,,1.0,0.6,277.7
recurrent,1,recent,1e-08,1e-07,0.1,240,14129,2,1,382,,0.2,0.9,373.5
recurrent,1,young,1e-06,1e-09,0.1,240,13385,2,1,357,,0.9,0.4,1147.7
recurrent,1,young,1e-06,1e-09,0.1,240,13393,2,1,381,,0.8,0.2,1142.1
recurrent,1,recent,1e-08,0.0,0.1,240,13945,1,0,131,,1.0,0.8,652.0
recurrent,1,young,1e-06,1e-08,0.1,240,13425,2,1,364,,0.8,0.2,1153.0
recurrent,1,young,1e-06,1e-09,0.1,240,13409,2,1,416,,0.4,0.4,1167.6
recurrent,1,young,1e-06,0.0,0.1,240,13321,2,1,402,,0.4,0.8,1300.4
recurrent,1,young,1e-06,0.0,0.1,240,13313,2,1,421,,0.5,0.7,1324.0
recurrent,1,recent,1e-08,1e-08,0.1,240,14049,1,0,140,,1.0,0.7,579.2
recurrent,1,young,1e-06,1e-09,0.1,240,13401,2,1,371,,0.8,0.5,1229.8
recurrent,1,young,1e-06,1e-08,0.1,240,13433,2,1,274,,0.9,0.4,1216.5
recurrent,1,recent,1e-08,1e-08,0.1,240,14041,2,1,421,,0.1,0.2,613.0
recurrent,1,young,1e-06,1e-07,0.1,240,13521,2,1,386,,0.7,0.3,1126.7
recurrent,1,recent,1e-08,1e-08,0.1,240,14057,1,0,152,,1.0,0.6,600.7
recurrent,1,young,1e-06,0.0,0.1,240,13337,2,1,354,,0.7,0.3,1364.4
recurrent,1,young,1e-06,1e-07,0.1,240,13497,1,0,161,,1.0,0.1,1210.5
recurrent,1,young,1e-06,1e-07,0.1,240,13481,2,1,373,,0.8,0.1,1217.0
recurrent,1,young,1e-06,1e-08,0.1,240,13457,2,1,435,,0.2,0.7,1273.1
recurrent,1,young,1e-06,1e-08,0.1,240,13441,2,1,378,,0.6,0.8,1333.2
recurrent,1,young,1e-06,1e-09,0.1,240,13369,2,1,406,,0.3,0.4,1393.5
recurrent,1,young,1e-06,1e-09,0.1,240,13377,2,1,421,,0.3,0.2,1386.1
recurrent,1,young,1e-06,1e-09,0.1,240,13417,2,1,446,,0.4,0.5,1380.6
recurrent,1,recent,1e-08,1e-07,0.1,240,14121,1,0,179,,1.0,0.3,647.8
recurrent,1,young,1e-06,0.0,0.1,240,13305,2,1,460,,0.2,0.1,1521.6
recurrent,1,old,0.0,0.0,0.1,240,14505,1,0,364,,0.6,0.1,40.1
recurrent,1,young,1e-06,1e-08,0.1,240,13473,2,1,426,,0.6,0.9,1335.4
recurrent,1,young,1e-06,1e-07,0.1,240,13537,2,1,417,,0.6,0.9,1265.2
recurrent,1,recent,1e-08,1e-09,0.1,240,14017,1,0,443,,0.1,0.9,877.1
recurrent,1,young,1e-06,1e-07,0.1,240,13489,2,1,446,,0.2,0.1,1345.3
recurrent,1,old,0.0,0.0,0.1,240,14513,2,1,573,,0.2,0.7,65.6
recurrent,1,recent,1e-08,1e-06,0.1,240,14153,1,0,139,,1.0,0.3,651.3
recurrent,1,old,0.0,0.0,0.1,240,14521,3,1,490,,0.4,0.2,51.9
recurrent,1,old,0.0,0.0,0.1,240,14529,2,1,926,,0.0,0.7,61.2
recurrent,1,old,0.0,0.0,0.1,240,14537,2,1,698,,0.1,0.8,68.4
recurrent,1,young,1e-06,0.0,0.1,240,13345,2,1,442,,0.2,0.7,1539.1
recurrent,1,old,0.0,0.0,0.1,240,14545,2,1,569,,0.2,0.7,58.2
recurrent,1,old,0.0,1e-09,0.1,240,14577,2,1,505,,0.8,0.2,34.3
recurrent,1,old,0.0,0.0,0.1,240,14553,2,1,647,,0.8,0.8,44.6
recurrent,1,old,0.0,1e-09,0.1,240,14561,2,1,569,,0.4,0.2,51.0
recurrent,1,old,0.0,1e-09,0.1,240,14585,2,1,364,,0.7,0.1,41.5
recurrent,1,old,0.0,1e-09,0.1,240,14569,2,1,533,,0.7,0.7,47.6
recurrent,1,old,0.0,1e-09,0.1,240,14593,2,1,450,,0.5,0.6,45.7
recurrent,1,old,0.0,1e-08,0.1,240,14649,1,0,170,,1.0,0.2,27.9
recurrent,1,old,0.0,1e-09,0.1,240,14609,2,1,426,,0.8,0.5,46.2
recurrent,1,old,0.0,1e-09,0.1,240,14601,1,0,480,,0.3,0.9,57.2
recurrent,1,old,0.0,1e-08,0.1,240,14641,2,1,511,,0.4,0.1,41.2
recurrent,1,recent,1e-08,1e-06,0.1,240,14177,5,1,427,,0.3,0.7,684.1
recurrent,1,old,0.0,1e-08,0.1,240,14673,2,1,307,,0.9,0.3,39.4
recurrent,1,old,0.0,1e-08,0.1,240,14633,2,1,496,,0.7,0.3,52.2
recurrent,1,old,0.0,1e-08,0.1,240,14657,2,1,479,,0.1,0.3,46.1
recurrent,1,old,0.0,1e-08,0.1,240,14665,2,1,434,,0.7,0.3,46.3
recurrent,1,old,0.0,1e-08,0.1,240,14625,2,1,558,,0.0,0.7,60.3
recurrent,1,old,0.0,1e-07,0.1,240,14681,1,0,290,,0.9,0.9,39.1
recurrent,1,young,1e-06,1e-06,0.1,240,13561,2,1,455,,0.1,0.8,1346.5
recurrent,1,young,1e-06,1e-06,0.1,240,13585,2,1,361,,0.7,0.2,1291.1
recurrent,1,young,1e-06,1e-07,0.1,240,13505,2,1,413,,0.2,0.2,1447.0
recurrent,1,young,1e-06,1e-06,0.1,240,13553,2,1,396,,0.4,0.3,1369.3
recurrent,1,old,0.0,1e-07,0.1,240,14689,2,1,460,,0.0,0.7,58.7
recurrent,1,old,0.0,1e-07,0.1,240,14721,2,1,371,,0.6,0.6,44.0
recurrent,1,old,0.0,1e-07,0.1,240,14697,2,1,465,,0.4,0.8,60.2
recurrent,1,old,0.0,1e-07,0.1,240,14705,2,1,543,,0.2,0.7,62.8
recurrent,1,old,0.0,1e-07,0.1,240,14729,2,1,409,,0.6,0.6,48.7
recurrent,1,old,0.0,1e-06,0.1,240,14745,2,1,501,,0.3,0.4,48.7
recurrent,1,old,0.0,1e-06,0.1,240,14753,2,1,400,,0.2,0.9,52.9
recurrent,1,young,1e-06,1e-07,0.1,240,13529,2,1,450,,0.1,0.5,1432.1
recurrent,1,old,0.0,1e-06,0.1,240,14777,2,1,498,,0.0,0.5,47.6
recurrent,1,young,1e-06,1e-07,0.1,240,13513,2,1,460,,0.3,0.2,1467.7
recurrent,1,old,0.0,1e-06,0.1,240,14785,1,0,630,,0.6,0.8,49.5
recurrent,1,old,0.0,1e-06,0.1,240,14761,2,1,624,,0.9,0.5,56.6
recurrent,1,old,0.0,1e-06,0.1,240,14769,2,1,628,,0.6,0.6,56.8
recurrent,1,old,0.0,1e-07,0.1,240,14737,2,1,497,,0.1,0.2,65.3
recurrent,1,old,0.0,1e-06,0.1,240,14793,2,1,426,,0.1,0.7,59.6
recurrent,1,old,1e-08,1e-09,0.1,240,14905,1,0,249,,1.0,0.3,29.2
recurrent,1,recent,1e-08,1e-07,0.1,240,14097,3,1,330,,0.9,0.9,932.9
recurrent,1,young,1e-06,1e-06,0.1,240,13593,2,1,414,,0.6,0.6,1438.6
recurrent,1,old,0.0,1e-07,0.1,240,14713,1,0,191,,1.0,0.5,183.1
recurrent,1,old,1e-08,0.0,0.1,240,14809,2,1,447,,0.5,0.4,145.3
recurrent,1,old,1e-08,1e-09,0.1,240,14889,2,1,484,,0.5,0.4,147.8
recurrent,1,young,1e-06,0.0,0.1,240,13353,2,1,460,,0.1,0.3,1788.7
recurrent,1,old,1e-08,1e-08,0.1,240,14929,2,1,418,,0.8,0.8,173.6
recurrent,1,old,0.0,1e-09,0.1,240,14617,1,0,185,,1.0,0.3,324.4
recurrent,1,old,1e-08,1e-09,0.1,240,14865,2,1,482,,0.2,0.8,238.7
recurrent,1,recent,1e-06,1e-07,0.1,240,14393,2,1,368,,0.4,0.7,646.4
recurrent,1,old,1e-08,0.0,0.1,240,14857,1,0,205,,1.0,0.7,253.6
recurrent,1,young,1e-06,1e-06,0.1,240,13569,2,1,475,,0.1,0.1,1615.4
recurrent,1,old,1e-08,1e-08,0.1,240,14945,2,1,442,,0.9,0.6,164.1
recurrent,1,old,1e-08,1e-08,0.1,240,14953,2,1,498,,0.5,0.9,154.9
recurrent,1,young,1e-06,1e-06,0.1,240,13577,2,1,448,,0.0,0.7,1641.6
recurrent,1,old,1e-08,0.0,0.1,240,14849,2,1,528,,0.1,0.9,300.9
recurrent,1,recent,1e-06,1e-07,0.1,240,14409,1,0,104,,1.0,0.9,663.3
recurrent,1,old,1e-08,0.0,0.1,240,14833,2,1,523,,0.0,0.6,316.3
recurrent,1,old,1e-08,1e-09,0.1,240,14873,2,1,554,,0.4,0.3,315.1
recurrent,1,old,1e-08,1e-08,0.1,240,14921,2,1,507,,0.5,0.1,309.3
recurrent,1,old,1e-08,1e-09,0.1,240,14913,2,1,536,,0.2,0.3,332.8
recurrent,1,recent,1e-08,1e-06,0.1,240,14193,4,1,288,,0.8,0.1,1103.4
recurrent,1,recent,1e-06,1e-08,0.1,240,14329,1,0,153,,1.0,0.5,858.3
recurrent,1,old,1e-08,1e-09,0.1,240,14881,2,1,472,,0.7,0.4,386.7
recurrent,1,old,1e-08,0.0,0.1,240,14825,2,1,533,,0.5,0.9,411.5
recurrent,1,recent,1e-06,1e-09,0.1,240,14289,2,1,302,,0.8,0.1,946.6
recurrent,1,recent,1e-06,1e-09,0.1,240,14305,3,1,279,,0.9,0.7,914.0
recurrent,1,old,1e-08,0.0,0.1,240,14841,2,1,497,,0.2,0.2,415.3
recurrent,1,recent,1e-06,1e-09,0.1,240,14313,2,1,410,,0.2,0.2,907.4
recurrent,1,old,1e-08,1e-06,0.1,240,15057,2,1,505,,0.4,0.7,131.0
recurrent,1,old,1e-08,1e-09,0.1,240,14897,2,1,467,,0.6,0.3,433.8
recurrent,1,recent,1e-06,0.0,0.1,240,14201,2,1,391,,0.4,0.9,1187.9
recurrent,1,old,1e-08,1e-08,0.1,240,14977,2,1,496,,0.5,0.2,295.3
recurrent,1,old,1e-08,0.0,0.1,240,14801,2,1,575,,0.2,0.4,494.0
recurrent,1,old,1e-08,1e-07,0.1,240,15017,2,1,444,,0.7,0.8,225.1
recurrent,1,old,1e-08,1e-07,0.1,240,14993,2,1,529,,0.4,0.1,271.2
recurrent,1,old,1e-08,1e-06,0.1,240,15081,2,1,458,,0.3,0.8,175.2
recurrent,1,old,1e-08,1e-08,0.1,240,14937,2,1,482,,0.2,0.6,429.3
recurrent,1,old,1e-08,1e-07,0.1,240,15009,1,0,217,,1.0,0.1,247.2
recurrent,1,old,1e-08,1e-08,0.1,240,14969,2,1,577,,0.5,0.6,351.0
recurrent,1,old,1e-08,1e-06,0.1,240,15073,2,1,517,,0.7,0.1,206.8
recurrent,1,old,1e-08,1e-06,0.1,240,15089,2,1,526,,0.2,0.1,184.8
recurrent,1,recent,1e-06,1e-07,0.1,240,14425,1,0,152,,1.0,0.8,863.0
recurrent,1,recent,1e-06,0.0,0.1,240,14241,2,1,360,,0.6,0.9,1174.8
recurrent,1,recent,1e-08,1e-07,0.1,240,14081,2,1,311,,0.7,0.2,1413.1
recurrent,1,old,1e-08,1e-07,0.1,240,15001,2,1,478,,0.8,0.5,333.0
recurrent,1,old,1e-08,1e-07,0.1,240,14985,4,1,513,,0.0,0.2,385.9
recurrent,1,recent,1e-06,0.0,0.1,240,14249,2,1,405,,0.4,0.8,1234.6
recurrent,1,old,1e-08,1e-07,0.1,240,15033,2,1,545,,0.2,0.7,334.3
recurrent,1,recent,1e-06,1e-08,0.1,240,14369,2,1,326,,0.6,0.9,1039.1
recurrent,1,recent,1e-06,1e-08,0.1,240,14353,2,1,277,,0.9,0.7,1067.5
recurrent,1,old,1e-08,1e-06,0.1,240,15049,2,1,602,,0.5,0.7,354.9
recurrent,1,old,1e-08,1e-06,0.1,240,15041,2,1,586,,0.1,0.3,383.4
recurrent,1,young,1e-06,1e-08,0.1,240,13449,2,1,480,,0.1,0.2,2263.8
recurrent,1,recent,1e-06,0.0,0.1,240,14217,2,1,424,,0.5,0.2,1465.0
recurrent,1,recent,1e-06,1e-07,0.1,240,14417,2,1,407,,0.3,0.3,1112.3
recurrent,1,recent,1e-06,1e-08,0.1,240,14377,3,1,302,,0.8,0.3,1182.9
recurrent,1,old,1e-08,1e-06,0.1,240,15097,3,1,487,,0.1,0.8,417.0
recurrent,1,old,1e-08,1e-07,0.1,240,15025,2,1,362,,0.8,0.3,521.9
recurrent,1,recent,1e-06,1e-09,0.1,240,14281,2,1,340,,0.7,0.4,1360.6
recurrent,1,recent,1e-06,1e-06,0.1,240,14449,2,1,368,,0.4,0.9,1131.6
recurrent,1,old,1e-08,1e-08,0.1,240,14961,2,1,372,,0.9,0.5,682.5
recurrent,1,recent,1e-06,1e-09,0.1,240,14265,2,1,395,,0.6,0.4,1410.4
recurrent,1,recent,1e-06,1e-07,0.1,240,14385,2,1,323,,0.8,0.8,1218.6
recurrent,1,recent,1e-06,1e-08,0.1,240,14361,2,1,344,,0.8,0.5,1322.2
recurrent,1,old,1e-08,0.0,0.1,240,14817,2,1,513,,0.6,0.6,907.3
recurrent,1,recent,1e-06,0.0,0.1,240,14209,2,1,401,,0.0,0.7,1636.2
recurrent,1,recent,1e-06,1e-09,0.1,240,14273,2,1,394,,0.3,0.2,1499.0
recurrent,1,recent,1e-06,1e-06,0.1,240,14497,2,1,304,,0.8,0.4,1157.6
recurrent,1,recent,1e-06,1e-08,0.1,240,14321,2,1,366,,0.2,0.3,1442.8
recurrent,1,recent,1e-06,1e-09,0.1,240,14297,1,0,380,,0.5,0.1,1532.2
recurrent,1,recent,1e-06,0.0,0.1,240,14225,2,1,435,,0.1,0.5,1746.4
recurrent,1,recent,1e-06,1e-08,0.1,240,14337,2,1,356,,0.2,0.8,1549.7
recurrent,1,recent,1e-06,1e-07,0.1,240,14401,2,1,384,,0.4,0.5,1460.9
recurrent,1,recent,1e-06,1e-08,0.1,240,14345,2,1,393,,0.2,0.1,1566.0
recurrent,1,recent,1e-06,1e-06,0.1,240,14457,2,1,399,,0.5,0.8,1465.6
recurrent,1,recent,1e-06,1e-06,0.1,240,14465,2,1,372,,0.4,0.9,1447.2
recurrent,1,recent,1e-06,1e-07,0.1,240,14433,2,1,372,,0.6,0.8,1521.3
recurrent,1,recent,1e-06,0.0,0.1,240,14233,2,1,401,,0.1,0.6,1873.9
recurrent,1,recent,1e-06,1e-06,0.1,240,14473,2,1,389,,0.1,0.9,1488.2
recurrent,1,old,1e-06,0.0,0.1,240,15153,1,0,233,,1.0,0.7,820.4
recurrent,1,old,1e-06,1e-09,0.1,240,15201,1,0,218,,1.0,0.2,783.5
recurrent,1,recent,1e-06,0.0,0.1,240,14257,2,1,423,,0.1,0.5,1874.4
recurrent,1,old,1e-06,1e-09,0.1,240,15161,2,1,381,,0.9,0.9,844.6
recurrent,1,old,1e-06,1e-06,0.1,240,15377,1,0,203,,1.0,0.7,549.6
recurrent,1,recent,1e-06,1e-06,0.1,240,14481,2,1,407,,0.3,0.7,1574.0
recurrent,1,recent,1e-06,1e-06,0.1,240,14489,2,1,399,,0.3,0.5,1647.8
recurrent,1,old,1e-08,1e-06,0.1,240,15065,2,1,540,,0.7,0.6,1108.4
recurrent,1,recent,1e-06,1e-06,0.1,240,14441,3,1,399,,0.1,0.7,1765.2
recurrent,1,old,1e-06,1e-09,0.1,240,15193,2,1,408,,0.9,0.2,1031.9
recurrent,1,old,1e-06,1e-08,0.1,240,15241,2,1,476,,0.6,0.4,1069.8
recurrent,1,old,1e-06,1e-07,0.1,240,15313,2,1,465,,0.8,0.6,1006.8
recurrent,1,old,1e-06,1e-08,0.1,240,15265,2,1,415,,0.8,0.3,1107.2
recurrent,1,old,1e-06,0.0,0.1,240,15129,2,1,475,,0.5,0.6,1231.3
recurrent,1,old,1e-06,1e-08,0.1,240,15225,2,1,499,,0.2,0.8,1139.6
recurrent,1,old,1e-06,1e-08,0.1,240,15273,2,1,403,,0.8,0.4,1134.4
recurrent,1,old,1e-06,1e-09,0.1,240,15209,2,1,484,,0.7,0.9,1184.2
recurrent,1,old,1e-06,0.0,0.1,240,15145,2,1,519,,0.3,0.8,1265.8
recurrent,1,old,1e-06,0.0,0.1,240,15137,2,1,503,,0.1,0.9,1294.0
recurrent,1,old,1e-06,1e-08,0.1,240,15257,2,1,498,,0.5,0.5,1182.4
recurrent,1,old,1e-06,1e-08,0.1,240,15249,2,1,464,,0.4,0.9,1216.9
recurrent,1,old,1e-06,1e-07,0.1,240,15289,2,1,490,,0.6,0.6,1194.0
recurrent,1,old,1e-06,1e-06,0.1,240,15393,2,1,481,,0.8,0.3,972.5
recurrent,1,old,1e-06,1e-09,0.1,240,15185,2,1,506,,0.3,0.3,1289.0
recurrent,1,old,1e-06,1e-07,0.1,240,15329,2,1,546,,0.4,0.8,1175.2
recurrent,1,old,1e-06,1e-06,0.1,240,15345,2,1,392,,0.9,0.3,1141.3
recurrent,1,old,1e-06,1e-06,0.1,240,15385,2,1,483,,0.8,0.2,1046.4
recurrent,1,old,1e-06,1e-07,0.1,240,15297,2,1,537,,0.2,0.5,1233.4
recurrent,1,old,1e-06,1e-08,0.1,240,15233,2,1,523,,0.2,0.1,1315.4
recurrent,1,old,1e-06,1e-09,0.1,240,15169,2,1,539,,0.3,0.6,1387.5
recurrent,1,old,1e-06,1e-07,0.1,240,15321,2,1,492,,0.7,0.7,1211.3
recurrent,1,old,1e-06,0.0,0.1,240,15113,2,1,525,,0.1,0.1,1448.0
recurrent,1,old,1e-06,1e-07,0.1,240,15281,2,1,499,,0.2,0.4,1320.6
recurrent,1,old,1e-06,0.0,0.1,240,15105,1,0,492,,0.0,0.4,1481.1
recurrent,1,old,1e-06,1e-06,0.1,240,15353,2,1,497,,0.3,0.9,1213.9
recurrent,1,old,1e-06,0.0,0.1,240,15121,2,1,507,,0.1,0.1,1483.4
recurrent,1,old,1e-06,1e-06,0.1,240,15369,2,1,505,,0.5,0.5,1130.3
recurrent,1,old,1e-06,1e-09,0.1,240,15177,2,1,523,,0.5,0.5,1493.6
recurrent,1,old,1e-06,1e-09,0.1,240,15217,2,1,536,,0.1,0.7,1452.3
recurrent,1,old,1e-06,1e-07,0.1,240,15305,1,0,465,,0.0,0.7,1383.2
recurrent,1,old,1e-06,1e-07,0.1,240,15337,1,0,503,,0.0,0.8,1384.0
recurrent,1,old,1e-06,1e-06,0.1,240,15361,2,1,533,,0.1,0.7,1401.1
