scenario,label,depth,rho,m_flux,inv_freq,sample_size,seed,tree_n_events,call_recurrent,n_sites,error,frac_admix_d,frac_admix_i,secs
single,0,young,0.0,1e-09,0.1,240,10101,1,0,480,,0.0,1.0,61.9
single,0,young,0.0,1e-07,0.1,240,10237,1,0,502,,0.0,1.0,62.7
single,0,young,0.0,1e-07,0.1,240,10197,1,0,483,,0.0,1.0,63.0
single,0,young,0.0,0.0,0.1,240,10037,1,0,442,,0.0,1.0,63.1
single,0,young,0.0,1e-08,0.1,240,10165,1,0,566,,0.0,1.0,63.2
single,0,young,0.0,1e-07,0.1,240,10181,1,0,426,,0.0,1.0,63.3
single,0,young,0.0,1e-09,0.1,240,10117,1,0,485,,0.0,1.0,64.4
single,0,young,0.0,1e-08,0.1,240,10133,1,0,534,,0.0,1.0,64.9
single,0,young,0.0,1e-09,0.1,240,10085,2,1,401,,0.0,1.0,65.8
single,0,young,0.0,1e-08,0.1,240,10149,1,0,363,,0.0,1.0,66.5
single,0,young,0.0,1e-07,0.1,240,10221,1,0,398,,0.0,1.0,67.1
single,0,young,0.0,0.0,0.1,240,10053,1,0,369,,0.0,1.0,67.4
single,0,young,0.0,1e-08,0.1,240,10141,1,0,476,,0.0,1.0,67.7
single,0,young,0.0,1e-09,0.1,240,10109,1,0,354,,0.0,1.0,67.9
single,0,young,0.0,0.0,0.1,240,10005,1,0,449,,0.0,1.0,68.5
single,0,young,1e-08,1e-07,0.1,240,10517,1,0,371,,0.0,1.0,120.1
single,0,young,1e-08,1e-07,0.1,240,10501,1,0,350,,0.0,1.0,221.2
single,0,young,1e-08,0.0,0.1,240,10349,1,0,359,,0.0,1.0,237.3
single,0,young,1e-08,1e-06,0.1,240,10557,1,0,324,,0.0,1.0,189.1
single,0,young,1e-08,0.0,0.1,240,10357,1,0,339,,0.0,1.0,279.4
single,0,young,1e-08,1e-08,0.1,240,10453,1,0,382,,0.0,1.0,282.3
single,0,young,1e-08,1e-08,0.1,240,10461,1,0,320,,0.0,1.0,288.9
single,0,young,1e-08,1e-06,0.1,240,10581,1,0,366,,0.0,1.0,246.5
single,0,young,1e-08,1e-08,0.1,240,10469,1,0,394,,0.0,1.0,379.5
single,0,young,1e-08,0.0,0.1,240,10301,1,0,294,,0.0,1.0,453.5
single,0,young,1e-08,1e-09,0.1,240,10405,1,0,363,,0.0,1.0,454.7
single,0,young,1e-08,1e-09,0.1,240,10397,1,0,366,,0.0,1.0,477.5
single,0,young,1e-08,1e-08,0.1,240,10437,1,0,406,,0.0,1.0,480.2
single,0,young,1e-08,1e-06,0.1,240,10549,4,1,407,,0.0,1.0,433.5
single,0,young,1e-08,1e-09,0.1,240,10389,1,0,399,,0.0,1.0,497.0
single,0,young,1e-08,1e-06,0.1,240,10589,1,0,360,,0.0,1.0,452.9
single,0,young,1e-08,1e-08,0.1,240,10477,1,0,439,,0.0,1.0,513.0
single,0,young,1e-08,1e-07,0.1,240,10485,1,0,495,,0.0,1.0,515.0
single,0,young,1e-08,0.0,0.1,240,10317,1,0,482,,0.0,1.0,523.1
single,0,recent,0.0,0.0,0.1,240,10901,1,0,322,,0.0,1.0,50.1
single,0,young,1e-08,1e-07,0.1,240,10509,1,0,418,,0.0,1.0,529.8
single,0,recent,0.0,0.0,0.1,240,10925,1,0,493,,0.0,1.0,40.8
single,0,recent,0.0,0.0,0.1,240,10909,1,0,588,,0.0,1.0,65.8
single,0,recent,0.0,0.0,0.1,240,10917,1,0,506,,0.0,1.0,64.7
single,0,recent,0.0,0.0,0.1,240,10933,2,1,300,,0.0,1.0,50.4
single,0,young,1e-08,1e-07,0.1,240,10525,1,0,350,,0.0,1.0,515.7
single,0,recent,0.0,0.0,0.1,240,10949,1,0,414,,0.0,1.0,57.0
single,0,young,1e-08,1e-06,0.1,240,10565,1,0,407,,0.0,1.0,518.7
single,0,recent,0.0,0.0,0.1,240,10941,1,0,370,,0.0,1.0,60.6
single,0,recent,0.0,1e-09,0.1,240,10981,2,1,462,,0.0,1.0,36.2
single,0,young,1e-08,1e-06,0.1,240,10597,1,0,437,,0.0,1.0,520.4
single,0,young,1e-08,1e-09,0.1,240,10381,1,0,423,,0.0,1.0,579.9
single,0,recent,0.0,1e-09,0.1,240,10965,2,1,313,,0.0,1.0,55.9
single,0,recent,0.0,0.0,0.1,240,10957,2,1,435,,0.0,1.0,61.4
single,0,recent,0.0,1e-09,0.1,240,10973,2,1,403,,0.0,1.0,58.1
single,0,young,1e-08,1e-08,0.1,240,10421,1,0,383,,0.0,1.0,594.2
single,0,recent,0.0,1e-09,0.1,240,10989,1,0,265,,0.0,1.0,49.7
single,0,young,1e-08,1e-08,0.1,240,10445,1,0,371,,0.0,1.0,604.3
single,0,recent,0.0,1e-08,0.1,240,11045,2,1,388,,0.0,1.0,38.3
single,0,recent,0.0,1e-09,0.1,240,10997,1,0,414,,0.0,1.0,64.7
single,0,recent,0.0,1e-09,0.1,240,11005,1,0,458,,0.0,1.0,62.8
single,0,recent,0.0,1e-08,0.1,240,11021,2,1,347,,0.0,1.0,51.0
single,0,recent,0.0,1e-08,0.1,240,11037,1,0,345,,0.0,1.0,51.4
single,0,recent,0.0,1e-09,0.1,240,11013,1,0,379,,0.0,1.0,62.1
single,0,recent,0.0,1e-08,0.1,240,11061,1,0,344,,0.0,1.0,50.2
single,0,young,1e-08,0.0,0.1,240,10341,1,0,427,,0.0,1.0,630.1
single,0,young,1e-08,1e-06,0.1,240,10541,1,0,364,,0.0,1.0,577.4
single,0,recent,0.0,1e-08,0.1,240,11053,2,1,287,,0.0,1.0,53.5
single,0,recent,0.0,1e-08,0.1,240,11029,1,0,576,,0.0,1.0,60.9
single,0,recent,0.0,1e-08,0.1,240,11077,1,0,283,,0.0,1.0,51.6
single,0,recent,0.0,1e-08,0.1,240,11069,3,1,306,,0.0,1.0,53.7
single,0,recent,0.0,1e-07,0.1,240,11093,1,0,387,,0.0,1.0,56.2
single,0,young,1e-08,1e-09,0.1,240,10373,1,0,430,,0.0,1.0,652.4
single,0,recent,0.0,1e-07,0.1,240,11101,2,1,407,,0.0,1.0,56.8
single,0,recent,0.0,1e-07,0.1,240,11117,2,1,645,,0.0,1.0,42.0
single,0,recent,0.0,1e-07,0.1,240,11109,2,1,349,,0.0,1.0,52.0
single,0,young,1e-08,1e-07,0.1,240,10533,2,1,426,,0.0,1.0,605.6
single,0,young,1e-08,1e-08,0.1,240,10429,1,0,422,,0.0,1.0,659.8
single,0,recent,0.0,1e-07,0.1,240,11085,1,0,480,,0.0,1.0,80.3
single,0,recent,0.0,1e-07,0.1,240,11125,1,0,308,,0.0,1.0,51.8
single,0,recent,0.0,1e-06,0.1,240,11141,1,0,276,,0.0,1.0,46.6
single,0,recent,0.0,1e-06,0.1,240,11149,2,1,309,,0.0,1.0,48.1
single,0,recent,0.0,1e-07,0.1,240,11133,3,1,332,,0.0,1.0,52.5
single,0,recent,0.0,1e-06,0.1,240,11197,2,1,345,,0.0,1.0,48.6
single,0,recent,0.0,1e-06,0.1,240,11189,3,1,351,,0.0,1.0,51.8
single,0,recent,0.0,1e-06,0.1,240,11173,1,0,453,,0.0,1.0,55.3
single,0,recent,0.0,1e-06,0.1,240,11165,1,0,445,,0.0,1.0,59.0
single,0,recent,0.0,1e-06,0.1,240,11157,1,0,463,,0.0,1.0,60.1
single,0,young,1e-08,0.0,0.1,240,10333,1,0,412,,0.0,1.0,689.4
single,0,recent,0.0,1e-06,0.1,240,11181,3,1,553,,0.0,1.0,64.4
single,0,young,1e-08,1e-06,0.1,240,10573,1,0,443,,0.0,1.0,643.1
single,0,young,1e-08,1e-09,0.1,240,10413,1,0,393,,0.0,1.0,759.3
single,0,recent,1e-08,0.0,0.1,240,11205,1,0,352,,0.0,1.0,191.0
single,0,recent,1e-08,0.0,0.1,240,11237,1,0,342,,0.0,1.0,180.8
single,0,recent,1e-08,1e-09,0.1,240,11293,1,0,358,,0.0,1.0,206.6
single,0,recent,1e-08,1e-08,0.1,240,11357,1,0,361,,0.0,1.0,197.7
single,0,young,1e-08,1e-09,0.1,240,10365,1,0,408,,0.0,1.0,902.0
single,0,recent,1e-08,1e-09,0.1,240,11301,1,0,390,,0.0,1.0,233.3
single,0,recent,1e-08,1e-08,0.1,240,11333,2,1,383,,0.0,1.0,222.3
single,0,young,1e-08,0.0,0.1,240,10325,1,0,401,,0.0,1.0,912.9
single,0,young,1e-08,0.0,0.1,240,10309,1,0,445,,0.0,1.0,925.7
single,0,recent,1e-08,0.0,0.1,240,11229,3,1,342,,0.0,1.0,292.5
single,0,recent,1e-08,1e-09,0.1,240,11277,1,0,365,,0.0,1.0,286.4
single,0,recent,1e-08,0.0,0.1,240,11245,1,0,375,,0.0,1.0,342.5
single,0,recent,1e-08,1e-07,0.1,240,11413,2,1,373,,0.0,1.0,162.1
single,0,recent,1e-08,1e-09,0.1,240,11269,2,1,334,,0.0,1.0,419.2
single,0,recent,1e-08,0.0,0.1,240,11213,1,0,360,,0.0,1.0,462.7
single,0,recent,1e-08,1e-09,0.1,240,11285,1,0,366,,0.0,1.0,441.4
single,0,recent,1e-08,1e-08,0.1,240,11341,1,0,343,,0.0,1.0,421.4
single,0,recent,1e-08,1e-07,0.1,240,11405,1,0,323,,0.0,1.0,234.7
single,0,young,1e-08,1e-07,0.1,240,10493,1,0,451,,0.0,1.0,1115.6
single,0,recent,1e-08,0.0,0.1,240,11221,1,0,376,,0.0,1.0,479.5
single,0,recent,1e-08,1e-08,0.1,240,11373,1,0,371,,0.0,1.0,433.2
single,0,recent,1e-08,1e-09,0.1,240,11317,1,0,442,,0.0,1.0,493.7
single,0,recent,1e-08,0.0,0.1,240,11253,3,1,403,,0.0,1.0,526.1
single,0,recent,1e-08,1e-08,0.1,240,11365,2,1,421,,0.0,1.0,488.0
single,0,recent,1e-08,1e-07,0.1,240,11381,1,0,393,,0.0,1.0,453.2
single,0,recent,1e-08,1e-08,0.1,240,11349,1,0,392,,0.0,1.0,553.1
single,0,recent,1e-08,1e-09,0.1,240,11261,1,0,421,,0.0,1.0,612.2
single,0,recent,1e-08,1e-07,0.1,240,11389,1,0,401,,0.0,1.0,446.6
single,0,recent,1e-08,1e-06,0.1,240,11445,1,0,396,,0.0,1.0,368.7
single,0,recent,1e-08,1e-07,0.1,240,11437,1,0,414,,0.0,1.0,387.6
single,0,recent,1e-08,1e-08,0.1,240,11325,2,1,364,,0.0,1.0,656.9
single,0,recent,1e-08,1e-06,0.1,240,11453,1,0,396,,0.0,1.0,420.6
single,0,recent,1e-08,1e-07,0.1,240,11397,1,0,412,,0.0,1.0,550.8
single,0,recent,1e-08,1e-06,0.1,240,11461,2,1,416,,0.0,1.0,464.2
single,0,recent,1e-08,1e-09,0.1,240,11309,1,0,393,,0.0,1.0,738.3
single,0,recent,1e-08,1e-06,0.1,240,11469,2,1,422,,0.0,1.0,461.9
single,0,recent,1e-08,1e-06,0.1,240,11485,1,0,356,,0.0,1.0,412.9
single,0,recent,1e-08,1e-06,0.1,240,11493,1,0,361,,0.0,1.0,388.6
single,0,recent,1e-08,1e-06,0.1,240,11477,1,0,415,,0.0,1.0,530.1
single,0,young,1e-06,1e-07,0.1,240,10813,1,0,423,,0.0,1.0,1383.7
single,0,recent,1e-08,1e-07,0.1,240,11429,2,1,361,,0.0,1.0,703.9
single,0,young,1e-06,1e-08,0.1,240,10757,1,0,360,,0.0,1.0,1707.8
single,0,young,1e-06,0.0,0.1,240,10645,1,0,369,,0.0,1.0,1733.9
single,0,young,1e-06,1e-09,0.1,240,10717,1,0,344,,0.0,1.0,1730.6
single,0,recent,1e-08,1e-07,0.1,240,11421,2,1,320,,0.0,1.0,922.9
single,0,young,1e-06,1e-07,0.1,240,10805,1,0,381,,0.0,1.0,1774.4
single,0,young,1e-06,1e-09,0.1,240,10669,1,0,354,,0.0,1.0,1799.8
single,0,young,1e-06,0.0,0.1,240,10629,1,0,398,,0.0,1.0,1806.7
single,0,young,1e-06,1e-08,0.1,240,10733,1,0,377,,0.0,1.0,1806.9
single,0,young,1e-06,1e-08,0.1,240,10773,1,0,396,,0.0,1.0,1812.6
single,0,young,1e-06,1e-07,0.1,240,10829,1,0,378,,0.0,1.0,1667.2
single,0,young,1e-06,0.0,0.1,240,10637,1,0,405,,0.0,1.0,1847.5
single,0,young,1e-06,1e-06,0.1,240,10861,1,0,388,,0.0,1.0,1700.1
single,0,old,0.0,0.0,0.1,240,11805,1,0,463,,0.0,1.0,52.3
single,0,young,1e-06,1e-06,0.1,240,10869,1,0,389,,0.0,1.0,1764.7
single,0,young,1e-06,1e-07,0.1,240,10837,1,0,395,,0.0,1.0,1847.7
single,0,young,1e-06,1e-06,0.1,240,10885,1,0,385,,0.0,1.0,1645.2
single,0,old,0.0,0.0,0.1,240,11813,1,0,426,,0.0,1.0,59.8
single,0,young,1e-06,1e-08,0.1,240,10741,1,0,386,,0.0,1.0,2060.3
single,0,old,0.0,0.0,0.1,240,11821,1,0,438,,0.0,1.0,59.5
single,0,old,0.0,0.0,0.1,240,11837,1,0,295,,0.0,1.0,48.4
single,0,old,0.0,0.0,0.1,240,11829,1,0,397,,0.0,1.0,57.8
single,0,old,0.0,0.0,0.1,240,11845,1,0,416,,0.0,1.0,55.6
single,0,young,1e-06,1e-09,0.1,240,10693,1,0,405,,0.0,1.0,2101.5
single,0,old,0.0,0.0,0.1,240,11853,1,0,330,,0.0,1.0,47.3
single,0,old,0.0,1e-09,0.1,240,11861,1,0,448,,0.0,1.0,55.0
single,0,young,1e-06,1e-09,0.1,240,10701,1,0,396,,0.0,1.0,2120.7
single,0,young,1e-06,0.0,0.1,240,10621,1,0,378,,0.0,1.0,2136.1
single,0,old,0.0,1e-09,0.1,240,11869,1,0,373,,0.0,1.0,55.6
single,0,old,0.0,1e-09,0.1,240,11877,1,0,433,,0.0,1.0,58.8
single,0,young,1e-06,1e-07,0.1,240,10781,1,0,369,,0.0,1.0,2142.6
single,0,old,0.0,1e-09,0.1,240,11885,1,0,361,,0.0,1.0,55.1
single,0,old,0.0,1e-09,0.1,240,11893,1,0,367,,0.0,1.0,52.1
single,0,old,0.0,1e-09,0.1,240,11901,1,0,360,,0.0,1.0,54.1
single,0,young,1e-06,1e-08,0.1,240,10765,1,0,401,,0.0,1.0,2166.1
single,0,young,1e-06,1e-09,0.1,240,10661,1,0,383,,0.0,1.0,2174.1
single,0,old,0.0,1e-09,0.1,240,11909,1,0,388,,0.0,1.0,56.1
single,0,old,0.0,1e-09,0.1,240,11917,1,0,469,,0.0,1.0,56.2
single,0,young,1e-06,0.0,0.1,240,10653,1,0,399,,0.0,1.0,2180.2
single,0,young,1e-06,0.0,0.1,240,10613,1,0,401,,0.0,1.0,2187.0
single,0,old,0.0,1e-08,0.1,240,11925,1,0,350,,0.0,1.0,50.6
single,0,young,1e-06,1e-07,0.1,240,10789,1,0,396,,0.0,1.0,2180.3
single,0,young,1e-06,1e-09,0.1,240,10709,1,0,361,,0.0,1.0,2189.6
single,0,young,1e-06,1e-08,0.1,240,10749,1,0,387,,0.0,1.0,2189.2
single,0,old,0.0,1e-08,0.1,240,11933,1,0,446,,0.0,1.0,60.6
single,0,old,0.0,1e-08,0.1,240,11941,1,0,396,,0.0,1.0,58.3
single,0,old,0.0,1e-08,0.1,240,11965,1,0,334,,0.0,1.0,54.3
single,0,old,0.0,1e-08,0.1,240,11957,1,0,530,,0.0,1.0,61.0
single,0,young,1e-06,1e-08,0.1,240,10725,1,0,400,,0.0,1.0,2210.2
single,0,old,0.0,1e-08,0.1,240,11973,1,0,358,,0.0,1.0,47.5
single,0,old,0.0,1e-08,0.1,240,11949,1,0,487,,0.0,1.0,65.1
single,0,young,1e-06,1e-09,0.1,240,10677,1,0,402,,0.0,1.0,2216.0
single,0,old,0.0,1e-07,0.1,240,11981,1,0,376,,0.0,1.0,50.6
single,0,old,0.0,1e-07,0.1,240,11989,1,0,384,,0.0,1.0,55.2
single,0,old,0.0,1e-07,0.1,240,12021,1,0,338,,0.0,1.0,44.5
single,0,old,0.0,1e-07,0.1,240,12005,1,0,360,,0.0,1.0,52.1
single,0,old,0.0,1e-07,0.1,240,12013,1,0,420,,0.0,1.0,54.0
single,0,old,0.0,1e-07,0.1,240,12037,1,0,366,,0.0,1.0,46.3
single,0,old,0.0,1e-07,0.1,240,12029,1,0,356,,0.0,1.0,50.6
single,0,young,1e-06,0.0,0.1,240,10605,1,0,412,,0.0,1.0,2240.4
single,0,old,0.0,1e-07,0.1,240,11997,1,0,448,,0.0,1.0,62.7
single,0,old,0.0,1e-06,0.1,240,12045,1,0,443,,0.0,1.0,55.1
single,0,old,0.0,1e-06,0.1,240,12053,1,0,509,,0.0,1.0,62.7
single,0,old,0.0,1e-06,0.1,240,12077,1,0,334,,0.0,1.0,47.5
single,0,old,0.0,1e-06,0.1,240,12061,1,0,466,,0.0,1.0,56.5
single,0,old,0.0,1e-06,0.1,240,12069,1,0,561,,0.0,1.0,60.7
single,0,old,0.0,1e-06,0.1,240,12093,1,0,382,,0.0,1.0,53.6
single,0,old,0.0,1e-06,0.1,240,12085,1,0,394,,0.0,1.0,56.7
single,0,young,1e-06,1e-07,0.1,240,10797,1,0,413,,0.0,1.0,2264.9
single,0,young,1e-06,1e-07,0.1,240,10821,1,0,416,,0.0,1.0,2135.4
single,0,young,1e-06,1e-06,0.1,240,10877,1,0,411,,0.0,1.0,1984.8
single,0,young,1e-06,1e-09,0.1,240,10685,1,0,411,,0.0,1.0,2319.7
single,0,young,1e-06,1e-06,0.1,240,10845,1,0,395,,0.0,1.0,2104.9
single,0,young,1e-06,1e-06,0.1,240,10853,1,0,401,,0.0,1.0,2179.3
single,0,old,1e-08,0.0,0.1,240,12101,1,0,353,,0.0,1.0,237.9
single,0,old,1e-08,1e-08,0.1,240,12221,1,0,388,,0.0,1.0,197.7
single,0,old,1e-08,1e-09,0.1,240,12173,1,0,360,,0.0,1.0,227.8
single,0,old,1e-08,0.0,0.1,240,12125,1,0,364,,0.0,1.0,245.1
single,0,old,1e-08,1e-08,0.1,240,12237,1,0,407,,0.0,1.0,224.3
single,0,old,1e-08,1e-08,0.1,240,12253,1,0,427,,0.0,1.0,253.5
single,0,young,1e-06,1e-06,0.1,240,10893,1,0,375,,0.0,1.0,2164.8
single,0,old,1e-08,1e-08,0.1,240,12229,1,0,373,,0.0,1.0,299.1
single,0,old,1e-08,0.0,0.1,240,12133,1,0,430,,0.0,1.0,355.1
single,0,old,1e-08,0.0,0.1,240,12149,1,0,412,,0.0,1.0,407.2
single,0,old,1e-08,1e-09,0.1,240,12213,1,0,458,,0.0,1.0,382.1
single,0,old,1e-08,1e-09,0.1,240,12181,1,0,407,,0.0,1.0,405.6
single,0,old,1e-08,1e-08,0.1,240,12261,1,0,443,,0.0,1.0,354.5
single,0,old,1e-08,1e-08,0.1,240,12277,1,0,436,,0.0,1.0,333.0
single,0,old,1e-08,1e-09,0.1,240,12189,1,0,330,,0.0,1.0,430.8
single,0,recent,1e-06,1e-08,0.1,240,11629,1,0,416,,0.0,1.0,1393.9
single,0,old,1e-08,1e-09,0.1,240,12205,1,0,404,,0.0,1.0,424.5
single,0,old,1e-08,0.0,0.1,240,12117,1,0,458,,0.0,1.0,465.6
single,0,old,1e-08,1e-07,0.1,240,12301,1,0,413,,0.0,1.0,230.9
single,0,recent,1e-06,0.0,0.1,240,11509,1,0,367,,0.0,1.0,1637.5
single,0,recent,1e-06,1e-08,0.1,240,11677,1,0,392,,0.0,1.0,1302.7
single,0,old,1e-08,1e-08,0.1,240,12245,1,0,445,,0.0,1.0,437.6
single,0,old,1e-08,1e-07,0.1,240,12317,1,0,468,,0.0,1.0,266.3
single,0,recent,1e-06,1e-09,0.1,240,11573,1,0,390,,0.0,1.0,1627.0
single,0,old,1e-08,1e-07,0.1,240,12285,1,0,412,,0.0,1.0,430.6
single,0,old,1e-08,1e-07,0.1,240,12333,1,0,440,,0.0,1.0,268.9
single,0,old,1e-08,1e-09,0.1,240,12197,1,0,390,,0.0,1.0,530.3
single,0,old,1e-08,0.0,0.1,240,12157,1,0,428,,0.0,1.0,566.8
single,0,recent,1e-06,1e-06,0.1,240,11781,1,0,352,,0.0,1.0,986.5
single,0,recent,1e-06,1e-09,0.1,240,11565,1,0,389,,0.0,1.0,1693.6
single,0,old,1e-08,1e-07,0.1,240,12325,1,0,406,,0.0,1.0,349.3
single,0,old,1e-08,1e-07,0.1,240,12293,1,0,395,,0.0,1.0,426.4
single,0,old,1e-08,0.0,0.1,240,12141,1,0,403,,0.0,1.0,605.5
single,0,old,1e-08,1e-09,0.1,240,12165,1,0,461,,0.0,1.0,601.4
single,0,old,1e-08,1e-06,0.1,240,12341,1,0,483,,0.0,1.0,369.5
single,0,old,1e-08,1e-06,0.1,240,12357,1,0,415,,0.0,1.0,331.9
single,0,old,1e-08,0.0,0.1,240,12109,1,0,417,,0.0,1.0,683.8
single,0,recent,1e-06,0.0,0.1,240,11517,1,0,395,,0.0,1.0,1862.5
single,0,recent,1e-06,0.0,0.1,240,11557,1,0,348,,0.0,1.0,1814.0
single,0,old,1e-08,1e-07,0.1,240,12309,1,0,517,,0.0,1.0,485.0
single,0,recent,1e-06,0.0,0.1,240,11501,1,0,370,,0.0,1.0,1929.2
single,0,recent,1e-06,1e-08,0.1,240,11645,1,0,394,,0.0,1.0,1648.9
single,0,old,1e-08,1e-06,0.1,240,12365,1,0,475,,0.0,1.0,414.7
single,0,old,1e-08,1e-06,0.1,240,12349,1,0,414,,0.0,1.0,447.3
single,0,old,1e-08,1e-06,0.1,240,12397,1,0,483,,0.0,1.0,356.1
single,0,old,1e-08,1e-06,0.1,240,12381,1,0,454,,0.0,1.0,377.6
single,0,old,1e-08,1e-08,0.1,240,12269,1,0,444,,0.0,1.0,715.3
single,0,recent,1e-06,1e-08,0.1,240,11637,1,0,386,,0.0,1.0,1736.6
single,0,recent,1e-06,0.0,0.1,240,11549,1,0,383,,0.0,1.0,2006.3
single,0,old,1e-08,1e-06,0.1,240,12389,1,0,413,,0.0,1.0,453.8
single,0,recent,1e-06,0.0,0.1,240,11533,1,0,374,,0.0,1.0,2041.7
single,0,recent,1e-06,1e-09,0.1,240,11581,1,0,371,,0.0,1.0,1957.3
single,0,recent,1e-06,1e-08,0.1,240,11621,1,0,379,,0.0,1.0,1875.4
single,0,recent,1e-06,0.0,0.1,240,11525,1,0,401,,0.0,1.0,2083.1
single,0,recent,1e-06,1e-09,0.1,240,11597,1,0,371,,0.0,1.0,1963.0
single,0,recent,1e-06,1e-09,0.1,240,11589,1,0,389,,0.0,1.0,1991.6
single,0,recent,1e-06,0.0,0.1,240,11541,1,0,378,,0.0,1.0,2120.8
single,0,recent,1e-06,1e-09,0.1,240,11613,1,0,379,,0.0,1.0,1971.3
single,0,old,1e-08,1e-06,0.1,240,12373,1,0,513,,0.0,1.0,563.8
single,0,recent,1e-06,1e-09,0.1,240,11605,1,0,393,,0.0,1.0,2035.1
single,0,recent,1e-06,1e-06,0.1,240,11741,1,0,369,,0.0,1.0,1579.7
single,0,recent,1e-06,1e-08,0.1,240,11653,1,0,388,,0.0,1.0,1999.1
single,0,recent,1e-06,1e-07,0.1,240,11685,1,0,357,,0.0,1.0,1949.2
single,0,recent,1e-06,1e-08,0.1,240,11661,1,0,398,,0.0,1.0,2032.9
single,0,recent,1e-06,1e-07,0.1,240,11717,1,0,361,,0.0,1.0,1673.2
single,0,recent,1e-06,1e-06,0.1,240,11797,1,0,400,,0.0,1.0,1577.5
single,0,recent,1e-06,1e-08,0.1,240,11669,1,0,402,,0.0,1.0,2085.5
single,0,recent,1e-06,1e-07,0.1,240,11725,1,0,387,,0.0,1.0,1726.4
single,0,recent,1e-06,1e-07,0.1,240,11733,1,0,373,,0.0,1.0,1740.2
single,0,recent,1e-06,1e-07,0.1,240,11701,1,0,386,,0.0,1.0,2011.7
single,0,recent,1e-06,1e-06,0.1,240,11765,1,0,392,,0.0,1.0,1722.3
single,0,recent,1e-06,1e-06,0.1,240,11789,1,0,377,,0.0,1.0,1688.1
single,0,recent,1e-06,1e-07,0.1,240,11693,1,0,379,,0.0,1.0,2066.8
single,0,recent,1e-06,1e-07,0.1,240,11709,1,0,413,,0.0,1.0,2072.1
single,0,recent,1e-06,1e-06,0.1,240,11749,1,0,356,,0.0,1.0,1928.3
single,0,old,1e-06,1e-06,0.1,240,12669,1,0,408,,0.0,1.0,705.8
single,0,recent,1e-06,1e-06,0.1,240,11757,1,0,381,,0.0,1.0,1959.2
single,0,recent,1e-06,1e-06,0.1,240,11773,1,0,382,,0.0,1.0,1992.6
single,0,old,1e-06,0.0,0.1,240,12445,1,0,439,,0.0,1.0,1152.8
single,0,old,1e-06,1e-08,0.1,240,12557,1,0,421,,0.0,1.0,1225.7
single,0,old,1e-06,0.0,0.1,240,12453,1,0,409,,0.0,1.0,1383.6
single,0,old,1e-06,1e-09,0.1,240,12485,1,0,403,,0.0,1.0,1351.8
single,0,old,1e-06,0.0,0.1,240,12413,1,0,432,,0.0,1.0,1437.1
single,0,old,1e-06,1e-09,0.1,240,12461,1,0,426,,0.0,1.0,1403.1
single,0,old,1e-06,1e-09,0.1,240,12469,1,0,428,,0.0,1.0,1420.0
single,0,old,1e-06,0.0,0.1,240,12429,1,0,429,,0.0,1.0,1499.4
single,0,old,1e-06,1e-09,0.1,240,12509,1,0,409,,0.0,1.0,1419.4
single,0,old,1e-06,1e-09,0.1,240,12493,1,0,419,,0.0,1.0,1453.9
single,0,old,1e-06,1e-08,0.1,240,12525,1,0,440,,0.0,1.0,1413.3
single,0,old,1e-06,1e-09,0.1,240,12501,1,0,397,,0.0,1.0,1463.9
single,0,old,1e-06,1e-07,0.1,240,12589,1,0,378,,0.0,1.0,1342.2
