scenario,label,depth,rho,m_flux,inv_freq,sample_size,seed,tree_n_events,call_recurrent,n_sites,error,frac_admix_d,frac_admix_i,secs
single,0,young,1e-08,1e-07,0.1,240,10524,1,0,359,,0.0,1.0,128.6
single,0,young,1e-08,1e-07,0.1,240,10484,1,0,329,,0.0,1.0,184.8
single,0,young,1e-08,0.0,0.1,240,10348,1,0,389,,0.0,1.0,226.1
single,0,young,1e-08,1e-08,0.1,240,10476,1,0,439,,0.0,1.0,230.6
single,0,young,1e-08,1e-07,0.1,240,10532,1,0,410,,0.0,1.0,188.0
single,0,young,1e-08,1e-07,0.1,240,10516,1,0,344,,0.0,1.0,228.1
single,0,young,1e-08,0.0,0.1,240,10324,1,0,446,,0.0,1.0,300.1
single,0,young,1e-08,1e-06,0.1,240,10580,1,0,395,,0.0,1.0,272.0
single,0,young,1e-08,1e-06,0.1,240,10556,1,0,353,,0.0,1.0,280.2
single,0,young,1e-08,0.0,0.1,240,10356,1,0,378,,0.0,1.0,351.9
single,0,young,1e-08,0.0,0.1,240,10340,1,0,368,,0.0,1.0,365.7
single,0,young,1e-08,1e-09,0.1,240,10396,1,0,432,,0.0,1.0,392.2
single,0,young,1e-08,1e-08,0.1,240,10436,1,0,409,,0.0,1.0,412.7
single,0,young,1e-08,1e-06,0.1,240,10588,1,0,319,,0.0,1.0,379.2
single,0,young,1e-08,1e-08,0.1,240,10420,1,0,380,,0.0,1.0,432.5
single,0,young,1e-08,0.0,0.1,240,10308,1,0,409,,0.0,1.0,440.9
single,0,recent,0.0,0.0,0.1,240,10900,1,0,353,,0.0,1.0,51.0
single,0,young,1e-08,1e-09,0.1,240,10380,1,0,391,,0.0,1.0,457.7
single,0,recent,0.0,0.0,0.1,240,10908,3,1,321,,0.0,1.0,53.2
single,0,young,1e-08,1e-08,0.1,240,10428,1,0,394,,0.0,1.0,475.3
single,0,young,1e-08,1e-07,0.1,240,10508,1,0,421,,0.0,1.0,478.7
single,0,young,1e-08,1e-08,0.1,240,10468,1,0,375,,0.0,1.0,481.0
single,0,recent,0.0,0.0,0.1,240,10916,2,1,488,,0.0,1.0,56.0
single,0,young,1e-08,1e-08,0.1,240,10452,1,0,383,,0.0,1.0,491.1
single,0,recent,0.0,0.0,0.1,240,10924,1,0,437,,0.0,1.0,59.1
single,0,young,1e-08,1e-09,0.1,240,10412,2,1,416,,0.0,1.0,491.7
single,0,recent,0.0,0.0,0.1,240,10940,2,1,338,,0.0,1.0,49.4
single,0,recent,0.0,0.0,0.1,240,10932,3,1,480,,0.0,1.0,56.0
single,0,young,1e-08,1e-09,0.1,240,10404,1,0,431,,0.0,1.0,498.7
single,0,young,1e-08,1e-06,0.1,240,10548,1,0,408,,0.0,1.0,452.3
single,0,recent,0.0,0.0,0.1,240,10948,1,0,340,,0.0,1.0,51.4
single,0,young,1e-08,1e-06,0.1,240,10564,1,0,399,,0.0,1.0,462.7
single,0,recent,0.0,1e-09,0.1,240,10964,1,0,413,,0.0,1.0,39.1
single,0,recent,0.0,0.0,0.1,240,10956,1,0,311,,0.0,1.0,52.4
single,0,young,1e-08,1e-08,0.1,240,10460,1,0,374,,0.0,1.0,520.0
single,0,recent,0.0,1e-09,0.1,240,10980,2,1,277,,0.0,1.0,43.9
single,0,recent,0.0,1e-09,0.1,240,10972,2,1,345,,0.0,1.0,54.4
single,0,recent,0.0,1e-08,0.1,240,11020,1,0,259,,0.0,1.0,44.6
single,0,recent,0.0,1e-09,0.1,240,10988,2,1,339,,0.0,1.0,54.4
single,0,young,1e-08,1e-09,0.1,240,10388,1,0,417,,0.0,1.0,545.0
single,0,recent,0.0,1e-09,0.1,240,10996,1,0,356,,0.0,1.0,56.0
single,0,young,1e-08,1e-06,0.1,240,10572,1,0,442,,0.0,1.0,496.6
single,0,recent,0.0,1e-08,0.1,240,11044,1,0,294,,0.0,1.0,49.5
single,0,recent,0.0,1e-09,0.1,240,11012,1,0,354,,0.0,1.0,61.3
single,0,recent,0.0,1e-08,0.1,240,11028,2,1,359,,0.0,1.0,56.8
single,0,recent,0.0,1e-08,0.1,240,11036,2,1,433,,0.0,1.0,57.3
single,0,recent,0.0,1e-09,0.1,240,11004,2,1,702,,0.0,1.0,68.0
single,0,recent,0.0,1e-07,0.1,240,11092,2,1,370,,0.0,1.0,37.5
single,0,recent,0.0,1e-08,0.1,240,11068,2,1,320,,0.0,1.0,49.3
single,0,recent,0.0,1e-08,0.1,240,11052,2,1,417,,0.0,1.0,56.3
single,0,recent,0.0,1e-08,0.1,240,11076,2,1,277,,0.0,1.0,49.2
single,0,recent,0.0,1e-08,0.1,240,11060,2,1,408,,0.0,1.0,56.6
single,0,young,1e-08,1e-08,0.1,240,10444,1,0,455,,0.0,1.0,569.9
single,0,recent,0.0,1e-07,0.1,240,11084,1,0,338,,0.0,1.0,52.0
single,0,recent,0.0,1e-07,0.1,240,11100,2,1,357,,0.0,1.0,45.5
single,0,recent,0.0,1e-07,0.1,240,11108,1,0,339,,0.0,1.0,46.9
single,0,recent,0.0,1e-07,0.1,240,11124,2,1,391,,0.0,1.0,48.9
single,0,recent,0.0,1e-06,0.1,240,11156,3,1,420,,0.0,1.0,41.3
single,0,recent,0.0,1e-07,0.1,240,11116,1,0,384,,0.0,1.0,55.9
single,0,recent,0.0,1e-06,0.1,240,11148,2,1,371,,0.0,1.0,51.5
single,0,recent,0.0,1e-07,0.1,240,11132,2,1,305,,0.0,1.0,54.0
single,0,recent,0.0,1e-06,0.1,240,11196,1,0,398,,0.0,1.0,38.4
single,0,recent,0.0,1e-06,0.1,240,11140,1,0,385,,0.0,1.0,55.5
single,0,young,1e-08,0.0,0.1,240,10300,1,0,435,,0.0,1.0,608.0
single,0,recent,0.0,1e-06,0.1,240,11172,2,1,353,,0.0,1.0,53.0
single,0,young,1e-08,0.0,0.1,240,10332,2,1,434,,0.0,1.0,610.2
single,0,young,1e-08,1e-06,0.1,240,10540,1,0,423,,0.0,1.0,566.3
single,0,recent,0.0,1e-06,0.1,240,11164,2,1,599,,0.0,1.0,61.4
single,0,recent,0.0,1e-06,0.1,240,11188,1,0,407,,0.0,1.0,54.9
single,0,young,1e-08,1e-09,0.1,240,10372,1,0,416,,0.0,1.0,617.6
single,0,recent,0.0,1e-06,0.1,240,11180,1,0,395,,0.0,1.0,60.9
single,0,young,1e-08,1e-07,0.1,240,10500,1,0,417,,0.0,1.0,650.5
single,0,young,1e-08,1e-09,0.1,240,10364,1,0,362,,0.0,1.0,653.0
single,0,young,1e-08,0.0,0.1,240,10316,1,0,403,,0.0,1.0,673.4
single,0,young,1e-08,1e-07,0.1,240,10492,1,0,346,,0.0,1.0,694.3
single,0,recent,1e-08,0.0,0.1,240,11212,1,0,290,,0.0,1.0,172.7
single,0,recent,1e-08,0.0,0.1,240,11220,1,0,368,,0.0,1.0,224.8
single,0,recent,1e-08,0.0,0.1,240,11236,1,0,347,,0.0,1.0,288.3
single,0,recent,1e-08,1e-09,0.1,240,11300,1,0,384,,0.0,1.0,265.8
single,0,recent,1e-08,0.0,0.1,240,11228,1,0,375,,0.0,1.0,310.7
single,0,young,1e-06,1e-06,0.1,240,10860,1,0,359,,0.0,1.0,582.6
single,0,recent,1e-08,1e-09,0.1,240,11316,1,0,413,,0.0,1.0,334.3
single,0,recent,1e-08,1e-09,0.1,240,11276,1,0,416,,0.0,1.0,369.6
single,0,recent,1e-08,1e-08,0.1,240,11348,1,0,374,,0.0,1.0,394.3
single,0,recent,1e-08,1e-08,0.1,240,11372,2,1,392,,0.0,1.0,399.1
single,0,recent,1e-08,1e-07,0.1,240,11380,1,0,377,,0.0,1.0,377.8
single,0,recent,1e-08,0.0,0.1,240,11244,1,0,407,,0.0,1.0,460.1
single,0,recent,1e-08,1e-08,0.1,240,11364,2,1,369,,0.0,1.0,451.4
single,0,recent,1e-08,1e-07,0.1,240,11396,1,0,410,,0.0,1.0,397.5
single,0,recent,1e-08,1e-07,0.1,240,11388,1,0,396,,0.0,1.0,423.5
single,0,recent,1e-08,1e-09,0.1,240,11284,1,0,391,,0.0,1.0,481.5
single,0,recent,1e-08,1e-09,0.1,240,11268,1,0,380,,0.0,1.0,489.4
single,0,recent,1e-08,1e-07,0.1,240,11404,1,0,344,,0.0,1.0,395.6
single,0,recent,1e-08,0.0,0.1,240,11204,1,0,376,,0.0,1.0,534.3
single,0,recent,1e-08,1e-08,0.1,240,11356,2,1,411,,0.0,1.0,484.4
single,0,recent,1e-08,1e-07,0.1,240,11412,2,1,367,,0.0,1.0,378.5
single,0,young,1e-06,1e-06,0.1,240,10844,1,0,369,,0.0,1.0,890.7
single,0,recent,1e-08,1e-06,0.1,240,11460,1,0,342,,0.0,1.0,195.8
single,0,recent,1e-08,0.0,0.1,240,11252,2,1,430,,0.0,1.0,578.8
single,0,recent,1e-08,1e-07,0.1,240,11428,1,0,385,,0.0,1.0,314.1
single,0,recent,1e-08,1e-08,0.1,240,11332,1,0,371,,0.0,1.0,580.9
single,0,recent,1e-08,1e-09,0.1,240,11292,2,1,395,,0.0,1.0,599.4
single,0,recent,1e-08,1e-07,0.1,240,11436,1,0,398,,0.0,1.0,337.3
single,0,recent,1e-08,1e-06,0.1,240,11444,1,0,420,,0.0,1.0,353.7
single,0,recent,1e-08,1e-09,0.1,240,11260,2,1,428,,0.0,1.0,647.6
single,0,recent,1e-08,1e-07,0.1,240,11420,1,0,372,,0.0,1.0,447.4
single,0,recent,1e-08,1e-06,0.1,240,11468,1,0,337,,0.0,1.0,331.6
single,0,young,1e-08,1e-06,0.1,240,10596,1,0,389,,0.0,1.0,1298.1
single,0,recent,1e-08,1e-08,0.1,240,11324,2,1,343,,0.0,1.0,749.6
single,0,recent,1e-08,1e-09,0.1,240,11308,1,0,433,,0.0,1.0,807.0
single,0,recent,1e-08,1e-08,0.1,240,11340,1,0,344,,0.0,1.0,807.1
single,0,recent,1e-08,1e-06,0.1,240,11484,1,0,391,,0.0,1.0,422.0
single,0,recent,1e-08,1e-06,0.1,240,11476,1,0,369,,0.0,1.0,450.8
single,0,recent,1e-08,1e-06,0.1,240,11452,1,0,356,,0.0,1.0,642.8
single,0,recent,1e-08,1e-06,0.1,240,11492,2,1,431,,0.0,1.0,534.6
single,0,young,1e-06,1e-09,0.1,240,10700,1,0,388,,0.0,1.0,1582.0
single,0,young,1e-06,1e-08,0.1,240,10732,1,0,346,,0.0,1.0,1719.4
single,0,young,1e-06,1e-07,0.1,240,10836,1,0,346,,0.0,1.0,1559.0
single,0,young,1e-06,1e-08,0.1,240,10748,1,0,392,,0.0,1.0,1737.7
single,0,young,1e-06,0.0,0.1,240,10652,1,0,394,,0.0,1.0,1746.7
single,0,young,1e-06,1e-07,0.1,240,10828,1,0,426,,0.0,1.0,1587.8
single,0,young,1e-06,0.0,0.1,240,10628,1,0,366,,0.0,1.0,1799.1
single,0,young,1e-06,0.0,0.1,240,10612,1,0,390,,0.0,1.0,1801.2
single,0,young,1e-06,1e-09,0.1,240,10668,1,0,396,,0.0,1.0,1822.7
single,0,young,1e-06,1e-07,0.1,240,10796,1,0,394,,0.0,1.0,1824.1
single,0,young,1e-06,1e-07,0.1,240,10820,1,0,371,,0.0,1.0,1716.7
single,0,old,0.0,0.0,0.1,240,11804,1,0,347,,0.0,1.0,45.2
single,0,old,0.0,0.0,0.1,240,11812,1,0,340,,0.0,1.0,46.7
single,0,young,1e-06,1e-09,0.1,240,10708,1,0,412,,0.0,1.0,1904.5
single,0,old,0.0,0.0,0.1,240,11820,1,0,362,,0.0,1.0,49.3
single,0,old,0.0,0.0,0.1,240,11828,1,0,363,,0.0,1.0,48.8
single,0,young,1e-06,1e-09,0.1,240,10676,1,0,383,,0.0,1.0,1940.1
single,0,old,0.0,0.0,0.1,240,11836,1,0,462,,0.0,1.0,62.3
single,0,young,1e-06,1e-07,0.1,240,10812,1,0,424,,0.0,1.0,1856.4
single,0,old,0.0,1e-09,0.1,240,11860,1,0,754,,0.0,1.0,38.2
single,0,old,0.0,0.0,0.1,240,11844,1,0,452,,0.0,1.0,57.7
single,0,young,1e-06,1e-08,0.1,240,10772,1,0,386,,0.0,1.0,1981.0
single,0,young,1e-06,1e-08,0.1,240,10740,1,0,354,,0.0,1.0,1990.2
single,0,young,1e-06,0.0,0.1,240,10644,1,0,383,,0.0,1.0,2000.4
single,0,old,0.0,0.0,0.1,240,11852,1,0,611,,0.0,1.0,61.9
single,0,old,0.0,1e-09,0.1,240,11884,1,0,369,,0.0,1.0,40.8
single,0,old,0.0,1e-09,0.1,240,11868,1,0,523,,0.0,1.0,56.7
single,0,old,0.0,1e-09,0.1,240,11876,1,0,448,,0.0,1.0,54.7
single,0,young,1e-06,1e-08,0.1,240,10756,1,0,389,,0.0,1.0,2022.9
single,0,young,1e-06,1e-06,0.1,240,10852,1,0,418,,0.0,1.0,1820.1
single,0,old,0.0,1e-09,0.1,240,11900,1,0,344,,0.0,1.0,52.8
single,0,old,0.0,1e-09,0.1,240,11908,1,0,380,,0.0,1.0,47.1
single,0,old,0.0,1e-09,0.1,240,11892,1,0,375,,0.0,1.0,55.1
single,0,young,1e-06,1e-09,0.1,240,10692,1,0,400,,0.0,1.0,2058.1
single,0,old,0.0,1e-09,0.1,240,11916,1,0,474,,0.0,1.0,61.7
single,0,old,0.0,1e-08,0.1,240,11924,1,0,407,,0.0,1.0,62.1
single,0,young,1e-06,1e-09,0.1,240,10716,1,0,378,,0.0,1.0,2071.3
single,0,old,0.0,1e-08,0.1,240,11932,1,0,380,,0.0,1.0,57.4
single,0,old,0.0,1e-08,0.1,240,11948,1,0,370,,0.0,1.0,51.2
single,0,old,0.0,1e-08,0.1,240,11964,1,0,384,,0.0,1.0,51.8
single,0,old,0.0,1e-08,0.1,240,11940,1,0,447,,0.0,1.0,57.1
single,0,old,0.0,1e-08,0.1,240,11972,1,0,333,,0.0,1.0,49.3
single,0,young,1e-06,1e-08,0.1,240,10724,1,0,423,,0.0,1.0,2087.2
single,0,old,0.0,1e-08,0.1,240,11956,1,0,560,,0.0,1.0,63.3
single,0,old,0.0,1e-07,0.1,240,11980,1,0,417,,0.0,1.0,53.0
single,0,old,0.0,1e-07,0.1,240,11988,1,0,395,,0.0,1.0,54.9
single,0,young,1e-06,1e-07,0.1,240,10780,1,0,387,,0.0,1.0,2092.3
single,0,young,1e-06,1e-07,0.1,240,10804,1,0,381,,0.0,1.0,2095.5
single,0,young,1e-06,1e-07,0.1,240,10788,1,0,398,,0.0,1.0,2098.7
single,0,old,0.0,1e-07,0.1,240,11996,1,0,475,,0.0,1.0,51.3
single,0,old,0.0,1e-07,0.1,240,12004,1,0,391,,0.0,1.0,56.7
single,0,young,1e-06,1e-08,0.1,240,10764,1,0,386,,0.0,1.0,2113.2
single,0,old,0.0,1e-07,0.1,240,12012,1,0,485,,0.0,1.0,58.5
single,0,old,0.0,1e-07,0.1,240,12028,1,0,375,,0.0,1.0,51.6
single,0,old,0.0,1e-07,0.1,240,12020,1,0,586,,0.0,1.0,59.3
single,0,young,1e-06,1e-09,0.1,240,10660,1,0,381,,0.0,1.0,2135.2
single,0,old,0.0,1e-07,0.1,240,12036,1,0,451,,0.0,1.0,57.4
single,0,old,0.0,1e-06,0.1,240,12044,1,0,392,,0.0,1.0,55.8
single,0,old,0.0,1e-06,0.1,240,12052,1,0,407,,0.0,1.0,55.3
single,0,young,1e-06,1e-09,0.1,240,10684,1,0,409,,0.0,1.0,2140.3
single,0,old,0.0,1e-06,0.1,240,12068,1,0,372,,0.0,1.0,51.6
single,0,old,0.0,1e-06,0.1,240,12076,2,1,292,,0.0,1.0,51.1
single,0,young,1e-06,0.0,0.1,240,10620,1,0,406,,0.0,1.0,2146.7
single,0,old,0.0,1e-06,0.1,240,12060,1,0,392,,0.0,1.0,54.0
single,0,young,1e-06,0.0,0.1,240,10604,1,0,382,,0.0,1.0,2152.3
single,0,old,0.0,1e-06,0.1,240,12084,1,0,451,,0.0,1.0,55.4
single,0,old,0.0,1e-06,0.1,240,12092,1,0,364,,0.0,1.0,55.2
single,0,young,1e-06,0.0,0.1,240,10636,1,0,392,,0.0,1.0,2245.7
single,0,young,1e-06,1e-06,0.1,240,10876,1,0,397,,0.0,1.0,1974.7
single,0,young,1e-06,1e-06,0.1,240,10892,1,0,377,,0.0,1.0,1968.0
single,0,old,1e-08,0.0,0.1,240,12116,1,0,378,,0.0,1.0,168.9
single,0,old,1e-08,0.0,0.1,240,12124,1,0,404,,0.0,1.0,201.6
single,0,old,1e-08,0.0,0.1,240,12132,1,0,383,,0.0,1.0,208.3
single,0,young,1e-06,1e-06,0.1,240,10868,1,0,389,,0.0,1.0,2072.5
single,0,recent,1e-06,0.0,0.1,240,11532,1,0,333,,0.0,1.0,1326.8
single,0,old,1e-08,1e-09,0.1,240,12204,1,0,348,,0.0,1.0,216.0
single,0,young,1e-06,1e-06,0.1,240,10884,1,0,391,,0.0,1.0,2149.5
single,0,old,1e-08,1e-08,0.1,240,12228,1,0,394,,0.0,1.0,301.2
single,0,old,1e-08,1e-09,0.1,240,12212,1,0,391,,0.0,1.0,337.6
single,0,old,1e-08,1e-09,0.1,240,12196,1,0,394,,0.0,1.0,344.2
single,0,old,1e-08,1e-09,0.1,240,12164,1,0,463,,0.0,1.0,379.8
single,0,old,1e-08,1e-09,0.1,240,12180,1,0,411,,0.0,1.0,378.5
single,0,old,1e-08,1e-08,0.1,240,12236,1,0,413,,0.0,1.0,369.9
single,0,old,1e-08,1e-08,0.1,240,12260,1,0,434,,0.0,1.0,373.7
single,0,old,1e-08,1e-07,0.1,240,12300,1,0,461,,0.0,1.0,238.1
single,0,old,1e-08,1e-08,0.1,240,12220,1,0,399,,0.0,1.0,416.5
single,0,recent,1e-06,1e-08,0.1,240,11620,1,0,367,,0.0,1.0,1425.1
single,0,old,1e-08,0.0,0.1,240,12108,1,0,410,,0.0,1.0,474.9
single,0,old,1e-08,0.0,0.1,240,12148,1,0,438,,0.0,1.0,463.8
single,0,old,1e-08,1e-09,0.1,240,12172,1,0,453,,0.0,1.0,451.2
single,0,recent,1e-06,1e-08,0.1,240,11636,1,0,388,,0.0,1.0,1409.8
single,0,old,1e-08,0.0,0.1,240,12140,1,0,438,,0.0,1.0,493.5
single,0,old,1e-08,1e-08,0.1,240,12252,1,0,444,,0.0,1.0,468.2
single,0,old,1e-08,1e-08,0.1,240,12244,1,0,456,,0.0,1.0,484.8
single,0,old,1e-08,0.0,0.1,240,12156,1,0,398,,0.0,1.0,506.6
single,0,old,1e-08,1e-07,0.1,240,12292,1,0,398,,0.0,1.0,365.3
single,0,old,1e-08,1e-07,0.1,240,12284,1,0,464,,0.0,1.0,367.2
single,0,old,1e-08,1e-09,0.1,240,12188,1,0,353,,0.0,1.0,518.1
single,0,old,1e-08,1e-07,0.1,240,12324,1,0,416,,0.0,1.0,333.1
single,0,old,1e-08,1e-07,0.1,240,12308,1,0,490,,0.0,1.0,364.9
single,0,old,1e-08,1e-06,0.1,240,12380,1,0,383,,0.0,1.0,183.6
single,0,old,1e-08,1e-08,0.1,240,12276,1,0,508,,0.0,1.0,496.8
single,0,old,1e-08,1e-08,0.1,240,12268,1,0,420,,0.0,1.0,524.1
single,0,old,1e-08,0.0,0.1,240,12100,1,0,474,,0.0,1.0,681.2
single,0,old,1e-08,1e-06,0.1,240,12364,1,0,376,,0.0,1.0,306.9
single,0,recent,1e-06,1e-09,0.1,240,11572,1,0,391,,0.0,1.0,1736.1
single,0,recent,1e-06,1e-09,0.1,240,11612,1,0,400,,0.0,1.0,1687.1
single,0,old,1e-08,1e-06,0.1,240,12372,1,0,378,,0.0,1.0,313.1
single,0,recent,1e-06,1e-09,0.1,240,11580,1,0,411,,0.0,1.0,1768.0
single,0,recent,1e-06,1e-06,0.1,240,11772,1,0,386,,0.0,1.0,1081.8
single,0,old,1e-08,1e-06,0.1,240,12340,1,0,371,,0.0,1.0,395.6
single,0,recent,1e-06,1e-09,0.1,240,11604,1,0,397,,0.0,1.0,1727.5
single,0,recent,1e-06,1e-09,0.1,240,11596,1,0,392,,0.0,1.0,1750.6
single,0,old,1e-08,1e-06,0.1,240,12388,1,0,459,,0.0,1.0,344.0
single,0,recent,1e-06,0.0,0.1,240,11548,1,0,411,,0.0,1.0,1851.6
single,0,recent,1e-06,1e-07,0.1,240,11732,1,0,396,,0.0,1.0,1321.9
single,0,recent,1e-06,0.0,0.1,240,11524,1,0,405,,0.0,1.0,1887.2
single,0,old,1e-08,1e-06,0.1,240,12356,1,0,405,,0.0,1.0,470.6
single,0,recent,1e-06,0.0,0.1,240,11516,1,0,371,,0.0,1.0,1939.4
single,0,old,1e-08,1e-07,0.1,240,12332,1,0,500,,0.0,1.0,622.1
single,0,old,1e-08,1e-07,0.1,240,12316,1,0,457,,0.0,1.0,653.7
single,0,recent,1e-06,0.0,0.1,240,11556,1,0,339,,0.0,1.0,1952.8
single,0,recent,1e-06,1e-06,0.1,240,11788,1,0,328,,0.0,1.0,1197.7
single,0,recent,1e-06,1e-09,0.1,240,11564,1,0,386,,0.0,1.0,1951.8
single,0,recent,1e-06,1e-09,0.1,240,11588,1,0,375,,0.0,1.0,1990.8
single,0,recent,1e-06,0.0,0.1,240,11508,1,0,402,,0.0,1.0,2073.5
single,0,recent,1e-06,1e-08,0.1,240,11628,1,0,371,,0.0,1.0,1974.5
single,0,recent,1e-06,1e-08,0.1,240,11644,1,0,373,,0.0,1.0,1978.2
single,0,recent,1e-06,1e-08,0.1,240,11660,1,0,382,,0.0,1.0,1956.7
single,0,recent,1e-06,0.0,0.1,240,11500,1,0,431,,0.0,1.0,2223.4
single,0,old,1e-08,1e-06,0.1,240,12348,1,0,407,,0.0,1.0,762.8
single,0,recent,1e-06,0.0,0.1,240,11540,1,0,361,,0.0,1.0,2187.6
single,0,recent,1e-06,1e-08,0.1,240,11652,1,0,378,,0.0,1.0,2044.5
single,0,recent,1e-06,1e-08,0.1,240,11676,1,0,396,,0.0,1.0,1929.6
single,0,old,1e-08,1e-06,0.1,240,12396,1,0,467,,0.0,1.0,787.6
single,0,recent,1e-06,1e-07,0.1,240,11700,1,0,384,,0.0,1.0,1951.2
single,0,recent,1e-06,1e-07,0.1,240,11684,1,0,384,,0.0,1.0,1987.9
single,0,recent,1e-06,1e-06,0.1,240,11780,1,0,391,,0.0,1.0,1544.2
single,0,recent,1e-06,1e-07,0.1,240,11708,1,0,392,,0.0,1.0,1938.6
single,0,recent,1e-06,1e-07,0.1,240,11692,1,0,388,,0.0,1.0,1993.3
single,0,recent,1e-06,1e-07,0.1,240,11724,1,0,391,,0.0,1.0,1851.8
single,0,recent,1e-06,1e-08,0.1,240,11668,1,0,411,,0.0,1.0,2142.2
single,0,recent,1e-06,1e-07,0.1,240,11716,1,0,398,,0.0,1.0,2009.4
single,0,recent,1e-06,1e-06,0.1,240,11756,1,0,375,,0.0,1.0,1802.1
single,0,recent,1e-06,1e-06,0.1,240,11748,1,0,377,,0.0,1.0,1815.8
single,0,recent,1e-06,1e-06,0.1,240,11740,1,0,389,,0.0,1.0,1902.1
single,0,recent,1e-06,1e-06,0.1,240,11764,1,0,381,,0.0,1.0,1896.0
single,0,recent,1e-06,1e-06,0.1,240,11796,1,0,416,,0.0,1.0,2017.0
single,0,old,1e-06,1e-07,0.1,240,12620,1,0,414,,0.0,1.0,1071.8
single,0,old,1e-06,1e-09,0.1,240,12468,1,0,407,,0.0,1.0,1342.5
single,0,old,1e-06,1e-07,0.1,240,12636,1,0,417,,0.0,1.0,1158.9
single,0,old,1e-06,1e-09,0.1,240,12476,1,0,421,,0.0,1.0,1412.6
single,0,old,1e-06,1e-07,0.1,240,12628,1,0,413,,0.0,1.0,1193.5
single,0,old,1e-06,1e-09,0.1,240,12460,1,0,455,,0.0,1.0,1475.1
single,0,old,1e-06,1e-08,0.1,240,12524,1,0,402,,0.0,1.0,1397.0
single,0,old,1e-06,1e-08,0.1,240,12532,1,0,413,,0.0,1.0,1410.1
single,0,old,1e-06,1e-08,0.1,240,12564,1,0,386,,0.0,1.0,1319.0
single,0,old,1e-06,0.0,0.1,240,12436,1,0,445,,0.0,1.0,1532.8
single,0,old,1e-06,0.0,0.1,240,12420,1,0,422,,0.0,1.0,1561.6
single,0,old,1e-06,1e-07,0.1,240,12604,1,0,417,,0.0,1.0,1360.8
single,0,old,1e-06,1e-08,0.1,240,12572,1,0,434,,0.0,1.0,1429.2
single,0,old,1e-06,1e-06,0.1,240,12660,1,0,401,,0.0,1.0,1335.2
