scenario,label,depth,rho,m_flux,inv_freq,sample_size,seed,tree_n_events,call_recurrent,n_sites,error,frac_admix_d,frac_admix_i,secs
single,0,recent,0.0,1e-06,0.1,240,11163,2,1,358,,0.0,1.0,53.4
single,0,recent,0.0,1e-06,0.1,240,11147,3,1,470,,0.0,1.0,56.5
single,0,recent,0.0,1e-06,0.1,240,11171,2,1,299,,0.0,1.0,49.7
single,0,young,1e-08,0.0,0.1,240,10347,1,0,411,,0.0,1.0,635.0
single,0,recent,0.0,1e-06,0.1,240,11195,1,0,364,,0.0,1.0,54.0
single,0,recent,0.0,1e-06,0.1,240,11187,2,1,378,,0.0,1.0,55.5
single,0,young,1e-08,1e-06,0.1,240,10587,1,0,409,,0.0,1.0,588.6
single,0,young,1e-08,1e-09,0.1,240,10379,1,0,347,,0.0,1.0,665.9
single,0,young,1e-08,1e-09,0.1,240,10403,1,0,420,,0.0,1.0,677.2
single,0,young,1e-08,1e-08,0.1,240,10427,1,0,406,,0.0,1.0,704.9
single,0,young,1e-08,1e-07,0.1,240,10483,1,0,455,,0.0,1.0,713.9
single,0,young,1e-08,1e-09,0.1,240,10419,1,0,390,,0.0,1.0,731.6
single,0,recent,1e-08,1e-09,0.1,240,11267,1,0,357,,0.0,1.0,163.1
single,0,recent,1e-08,0.0,0.1,240,11227,1,0,398,,0.0,1.0,255.0
single,0,recent,1e-08,1e-09,0.1,240,11275,1,0,333,,0.0,1.0,236.0
single,0,recent,1e-08,0.0,0.1,240,11243,2,1,365,,0.0,1.0,315.2
single,0,recent,1e-08,0.0,0.1,240,11211,2,1,390,,0.0,1.0,412.1
single,0,recent,1e-08,0.0,0.1,240,11235,1,0,364,,0.0,1.0,408.5
single,0,young,1e-08,1e-07,0.1,240,10499,1,0,456,,0.0,1.0,1006.1
single,0,recent,1e-08,1e-09,0.1,240,11299,3,1,454,,0.0,1.0,402.7
single,0,recent,1e-08,0.0,0.1,240,11219,1,0,384,,0.0,1.0,434.1
single,0,recent,1e-08,1e-09,0.1,240,11283,1,0,371,,0.0,1.0,418.2
single,0,recent,1e-08,0.0,0.1,240,11203,1,0,397,,0.0,1.0,446.0
single,0,recent,1e-08,1e-09,0.1,240,11315,3,1,399,,0.0,1.0,409.2
single,0,young,1e-08,1e-09,0.1,240,10387,1,0,410,,0.0,1.0,1041.3
single,0,recent,1e-08,1e-09,0.1,240,11307,1,0,379,,0.0,1.0,437.4
single,0,recent,1e-08,0.0,0.1,240,11259,1,0,389,,0.0,1.0,460.5
single,0,recent,1e-08,1e-08,0.1,240,11347,1,0,340,,0.0,1.0,431.8
single,0,recent,1e-08,1e-07,0.1,240,11403,2,1,336,,0.0,1.0,244.8
single,0,recent,1e-08,1e-08,0.1,240,11331,1,0,361,,0.0,1.0,484.4
single,0,recent,1e-08,1e-07,0.1,240,11395,1,0,380,,0.0,1.0,354.5
single,0,recent,1e-08,1e-08,0.1,240,11363,1,0,401,,0.0,1.0,469.4
single,0,recent,1e-08,1e-08,0.1,240,11355,1,0,411,,0.0,1.0,483.9
single,0,recent,1e-08,1e-08,0.1,240,11323,1,0,362,,0.0,1.0,516.6
single,0,recent,1e-08,0.0,0.1,240,11251,1,0,413,,0.0,1.0,552.9
single,0,recent,1e-08,1e-07,0.1,240,11411,1,0,444,,0.0,1.0,313.0
single,0,young,1e-06,0.0,0.1,240,10611,1,0,339,,0.0,1.0,1142.1
single,0,recent,1e-08,1e-09,0.1,240,11291,1,0,451,,0.0,1.0,592.7
single,0,recent,1e-08,1e-07,0.1,240,11419,1,0,345,,0.0,1.0,336.1
single,0,recent,1e-08,1e-06,0.1,240,11459,1,0,355,,0.0,1.0,227.2
single,0,recent,1e-08,1e-08,0.1,240,11371,1,0,372,,0.0,1.0,555.6
single,0,recent,1e-08,1e-06,0.1,240,11451,1,0,404,,0.0,1.0,324.8
single,0,recent,1e-08,1e-07,0.1,240,11387,1,0,369,,0.0,1.0,619.1
single,0,recent,1e-08,1e-06,0.1,240,11475,1,0,350,,0.0,1.0,345.1
single,0,recent,1e-08,1e-06,0.1,240,11483,2,1,358,,0.0,1.0,352.6
single,0,recent,1e-08,1e-08,0.1,240,11379,1,0,417,,0.0,1.0,679.4
single,0,recent,1e-08,1e-06,0.1,240,11499,2,1,428,,0.0,1.0,365.7
single,0,recent,1e-08,1e-07,0.1,240,11435,1,0,446,,0.0,1.0,429.9
single,0,young,1e-06,1e-08,0.1,240,10723,1,0,379,,0.0,1.0,1388.7
single,0,young,1e-06,1e-06,0.1,240,10891,1,0,364,,0.0,1.0,1133.3
single,0,recent,1e-08,1e-06,0.1,240,11467,1,0,384,,0.0,1.0,443.0
single,0,recent,1e-08,1e-06,0.1,240,11491,1,0,393,,0.0,1.0,483.7
single,0,young,1e-06,1e-07,0.1,240,10835,1,0,384,,0.0,1.0,1328.6
single,0,recent,1e-08,1e-06,0.1,240,11443,1,0,419,,0.0,1.0,592.8
single,0,recent,1e-08,1e-07,0.1,240,11427,2,1,427,,0.0,1.0,612.3
single,0,young,1e-06,1e-09,0.1,240,10683,1,0,379,,0.0,1.0,1595.7
single,0,young,1e-06,1e-06,0.1,240,10843,1,0,373,,0.0,1.0,1400.8
single,0,young,1e-06,1e-08,0.1,240,10731,1,0,396,,0.0,1.0,1636.5
single,0,young,1e-06,1e-08,0.1,240,10747,1,0,347,,0.0,1.0,1663.0
single,0,young,1e-06,0.0,0.1,240,10635,1,0,361,,0.0,1.0,1693.0
single,0,young,1e-06,0.0,0.1,240,10619,1,0,379,,0.0,1.0,1700.0
single,0,young,1e-06,1e-08,0.1,240,10771,1,0,398,,0.0,1.0,1754.6
single,0,young,1e-06,1e-08,0.1,240,10755,1,0,379,,0.0,1.0,1783.8
single,0,young,1e-06,1e-08,0.1,240,10779,1,0,420,,0.0,1.0,1805.7
single,0,young,1e-06,1e-09,0.1,240,10667,1,0,369,,0.0,1.0,1822.8
single,0,young,1e-06,0.0,0.1,240,10627,1,0,434,,0.0,1.0,1826.4
single,0,young,1e-06,1e-06,0.1,240,10883,1,0,379,,0.0,1.0,1574.4
single,0,old,0.0,0.0,0.1,240,11811,1,0,512,,0.0,1.0,35.8
single,0,old,0.0,0.0,0.1,240,11803,1,0,411,,0.0,1.0,55.0
single,0,young,1e-06,1e-09,0.1,240,10715,1,0,444,,0.0,1.0,1868.5
single,0,recent,1e-08,1e-08,0.1,240,11339,3,1,375,,0.0,1.0,1301.0
single,0,old,0.0,0.0,0.1,240,11819,1,0,436,,0.0,1.0,55.7
single,0,old,0.0,0.0,0.1,240,11827,1,0,322,,0.0,1.0,47.4
single,0,old,0.0,0.0,0.1,240,11835,1,0,475,,0.0,1.0,40.8
single,0,old,0.0,0.0,0.1,240,11843,1,0,414,,0.0,1.0,41.2
single,0,old,0.0,1e-09,0.1,240,11867,1,0,504,,0.0,1.0,50.8
single,0,old,0.0,0.0,0.1,240,11851,1,0,409,,0.0,1.0,62.6
single,0,old,0.0,0.0,0.1,240,11859,1,0,387,,0.0,1.0,57.1
single,0,old,0.0,1e-09,0.1,240,11883,1,0,415,,0.0,1.0,36.6
single,0,old,0.0,1e-09,0.1,240,11891,1,0,330,,0.0,1.0,31.8
single,0,old,0.0,1e-09,0.1,240,11875,1,0,370,,0.0,1.0,55.4
single,0,young,1e-06,1e-09,0.1,240,10707,1,0,454,,0.0,1.0,1944.8
single,0,old,0.0,1e-08,0.1,240,11923,1,0,278,,0.0,1.0,31.8
single,0,old,0.0,1e-08,0.1,240,11931,1,0,519,,0.0,1.0,40.0
single,0,old,0.0,1e-09,0.1,240,11915,1,0,392,,0.0,1.0,50.7
single,0,old,0.0,1e-09,0.1,240,11899,1,0,562,,0.0,1.0,56.6
single,0,old,0.0,1e-09,0.1,240,11907,1,0,390,,0.0,1.0,55.0
single,0,young,1e-06,1e-06,0.1,240,10899,1,0,388,,0.0,1.0,1717.6
single,0,old,0.0,1e-08,0.1,240,11939,1,0,449,,0.0,1.0,49.7
single,0,young,1e-06,1e-07,0.1,240,10819,1,0,444,,0.0,1.0,1843.6
single,0,old,0.0,1e-08,0.1,240,11947,1,0,355,,0.0,1.0,54.6
single,0,old,0.0,1e-08,0.1,240,11955,1,0,324,,0.0,1.0,34.2
single,0,young,1e-06,0.0,0.1,240,10659,1,0,353,,0.0,1.0,2013.8
single,0,old,0.0,1e-08,0.1,240,11963,1,0,362,,0.0,1.0,39.9
single,0,old,0.0,1e-08,0.1,240,11979,1,0,307,,0.0,1.0,46.4
single,0,young,1e-06,1e-07,0.1,240,10787,1,0,384,,0.0,1.0,2031.4
single,0,old,0.0,1e-08,0.1,240,11971,1,0,553,,0.0,1.0,56.1
single,0,old,0.0,1e-07,0.1,240,12027,1,0,476,,0.0,1.0,39.5
single,0,old,0.0,1e-07,0.1,240,12003,1,0,460,,0.0,1.0,50.3
single,0,old,0.0,1e-07,0.1,240,11995,1,0,694,,0.0,1.0,56.3
single,0,old,0.0,1e-07,0.1,240,11987,1,0,397,,0.0,1.0,58.1
single,0,old,0.0,1e-07,0.1,240,12019,1,0,365,,0.0,1.0,50.1
single,0,old,0.0,1e-07,0.1,240,12011,1,0,315,,0.0,1.0,52.1
single,0,old,0.0,1e-06,0.1,240,12043,1,0,327,,0.0,1.0,34.0
single,0,young,1e-06,1e-09,0.1,240,10699,1,0,397,,0.0,1.0,2058.9
single,0,old,0.0,1e-07,0.1,240,12035,1,0,313,,0.0,1.0,47.3
single,0,young,1e-06,0.0,0.1,240,10651,1,0,353,,0.0,1.0,2065.9
single,0,old,0.0,1e-06,0.1,240,12075,1,0,332,,0.0,1.0,30.9
single,0,old,0.0,1e-06,0.1,240,12083,1,0,406,,0.0,1.0,38.6
single,0,young,1e-06,1e-09,0.1,240,10675,1,0,367,,0.0,1.0,2085.9
single,0,old,0.0,1e-06,0.1,240,12051,1,0,448,,0.0,1.0,56.3
single,0,old,0.0,1e-06,0.1,240,12099,1,0,319,,0.0,1.0,48.8
single,0,old,0.0,1e-06,0.1,240,12059,1,0,464,,0.0,1.0,61.6
single,0,old,0.0,1e-06,0.1,240,12067,1,0,473,,0.0,1.0,63.0
single,0,old,0.0,1e-06,0.1,240,12091,1,0,509,,0.0,1.0,60.9
single,0,young,1e-06,1e-09,0.1,240,10691,1,0,407,,0.0,1.0,2122.4
single,0,young,1e-06,1e-07,0.1,240,10811,1,0,390,,0.0,1.0,2111.0
single,0,young,1e-06,0.0,0.1,240,10643,1,0,394,,0.0,1.0,2129.2
single,0,young,1e-06,1e-07,0.1,240,10803,1,0,397,,0.0,1.0,2117.1
single,0,young,1e-06,1e-07,0.1,240,10795,1,0,368,,0.0,1.0,2119.0
single,0,young,1e-06,1e-07,0.1,240,10827,1,0,384,,0.0,1.0,1960.3
single,0,young,1e-06,1e-08,0.1,240,10763,1,0,375,,0.0,1.0,2161.5
single,0,young,1e-06,1e-06,0.1,240,10851,1,0,388,,0.0,1.0,1964.9
single,0,young,1e-06,1e-08,0.1,240,10739,1,0,389,,0.0,1.0,2193.1
single,0,recent,1e-06,0.0,0.1,240,11531,1,0,380,,0.0,1.0,1156.7
single,0,young,1e-06,1e-06,0.1,240,10875,1,0,383,,0.0,1.0,1967.2
single,0,old,1e-08,0.0,0.1,240,12131,1,0,392,,0.0,1.0,193.4
single,0,old,1e-08,0.0,0.1,240,12107,1,0,398,,0.0,1.0,235.8
single,0,young,1e-06,1e-06,0.1,240,10859,1,0,405,,0.0,1.0,2041.4
single,0,young,1e-06,0.0,0.1,240,10603,1,0,438,,0.0,1.0,2297.7
single,0,old,1e-08,1e-09,0.1,240,12171,1,0,359,,0.0,1.0,219.2
single,0,old,1e-08,1e-07,0.1,240,12307,1,0,355,,0.0,1.0,123.8
single,0,recent,1e-06,1e-09,0.1,240,11611,1,0,386,,0.0,1.0,1190.7
single,0,old,1e-08,1e-08,0.1,240,12243,1,0,374,,0.0,1.0,256.3
single,0,old,1e-08,1e-09,0.1,240,12203,1,0,378,,0.0,1.0,331.9
single,0,old,1e-08,1e-08,0.1,240,12227,1,0,432,,0.0,1.0,326.4
single,0,old,1e-08,1e-09,0.1,240,12163,1,0,357,,0.0,1.0,372.7
single,0,old,1e-08,0.0,0.1,240,12155,1,0,433,,0.0,1.0,386.5
single,0,old,1e-08,1e-08,0.1,240,12251,1,0,376,,0.0,1.0,340.0
single,0,old,1e-08,0.0,0.1,240,12123,1,0,397,,0.0,1.0,426.1
single,0,old,1e-08,1e-08,0.1,240,12235,1,0,426,,0.0,1.0,368.1
single,0,recent,1e-06,1e-09,0.1,240,11579,1,0,378,,0.0,1.0,1408.5
single,0,old,1e-08,0.0,0.1,240,12139,1,0,459,,0.0,1.0,456.9
single,0,old,1e-08,1e-09,0.1,240,12195,1,0,462,,0.0,1.0,454.7
single,0,old,1e-08,1e-09,0.1,240,12187,1,0,489,,0.0,1.0,472.8
single,0,young,1e-06,1e-06,0.1,240,10867,1,0,458,,0.0,1.0,2321.6
single,0,old,1e-08,1e-08,0.1,240,12259,1,0,423,,0.0,1.0,448.1
single,0,recent,1e-06,1e-07,0.1,240,11683,1,0,345,,0.0,1.0,1210.7
single,0,old,1e-08,1e-09,0.1,240,12219,1,0,409,,0.0,1.0,482.2
single,0,old,1e-08,0.0,0.1,240,12115,1,0,489,,0.0,1.0,568.1
single,0,recent,1e-06,1e-09,0.1,240,11587,1,0,407,,0.0,1.0,1502.9
single,0,old,1e-08,1e-08,0.1,240,12267,1,0,437,,0.0,1.0,479.8
single,0,recent,1e-06,1e-06,0.1,240,11795,1,0,346,,0.0,1.0,897.2
single,0,old,1e-08,1e-07,0.1,240,12291,1,0,451,,0.0,1.0,474.5
single,0,old,1e-08,1e-06,0.1,240,12387,1,0,393,,0.0,1.0,240.6
single,0,old,1e-08,1e-09,0.1,240,12179,1,0,408,,0.0,1.0,608.4
single,0,old,1e-08,1e-06,0.1,240,12395,1,0,417,,0.0,1.0,242.3
single,0,old,1e-08,1e-07,0.1,240,12315,1,0,393,,0.0,1.0,417.0
single,0,old,1e-08,1e-07,0.1,240,12299,1,0,377,,0.0,1.0,489.6
single,0,old,1e-08,0.0,0.1,240,12147,1,0,469,,0.0,1.0,653.4
single,0,old,1e-08,1e-09,0.1,240,12211,1,0,433,,0.0,1.0,614.0
single,0,old,1e-08,1e-07,0.1,240,12331,1,0,420,,0.0,1.0,428.8
single,0,recent,1e-06,0.0,0.1,240,11507,1,0,391,,0.0,1.0,1719.1
single,0,old,1e-08,1e-06,0.1,240,12355,1,0,433,,0.0,1.0,355.3
single,0,old,1e-08,1e-07,0.1,240,12283,1,0,438,,0.0,1.0,568.4
single,0,old,1e-08,1e-07,0.1,240,12323,1,0,383,,0.0,1.0,481.9
single,0,old,1e-08,1e-07,0.1,240,12339,1,0,418,,0.0,1.0,476.1
single,0,old,1e-08,1e-06,0.1,240,12379,1,0,386,,0.0,1.0,336.8
single,0,recent,1e-06,1e-09,0.1,240,11563,1,0,381,,0.0,1.0,1700.9
single,0,old,1e-08,1e-08,0.1,240,12275,1,0,410,,0.0,1.0,610.1
single,0,old,1e-08,1e-06,0.1,240,12363,1,0,432,,0.0,1.0,436.8
single,0,recent,1e-06,1e-07,0.1,240,11691,1,0,403,,0.0,1.0,1449.5
single,0,old,1e-08,1e-06,0.1,240,12371,1,0,398,,0.0,1.0,420.7
single,0,recent,1e-06,1e-08,0.1,240,11659,1,0,384,,0.0,1.0,1551.8
single,0,recent,1e-06,1e-09,0.1,240,11595,1,0,382,,0.0,1.0,1769.8
single,0,recent,1e-06,1e-09,0.1,240,11571,1,0,336,,0.0,1.0,1832.1
single,0,recent,1e-06,0.0,0.1,240,11515,1,0,373,,0.0,1.0,1949.9
single,0,old,1e-08,1e-06,0.1,240,12347,1,0,443,,0.0,1.0,614.9
single,0,recent,1e-06,0.0,0.1,240,11547,1,0,387,,0.0,1.0,1926.9
single,0,recent,1e-06,0.0,0.1,240,11555,1,0,369,,0.0,1.0,1949.3
single,0,recent,1e-06,0.0,0.1,240,11523,1,0,404,,0.0,1.0,2024.8
single,0,recent,1e-06,1e-09,0.1,240,11603,1,0,390,,0.0,1.0,1872.6
single,0,recent,1e-06,1e-09,0.1,240,11619,1,0,375,,0.0,1.0,1913.6
single,0,recent,1e-06,0.0,0.1,240,11539,1,0,376,,0.0,1.0,2048.5
single,0,recent,1e-06,1e-07,0.1,240,11739,1,0,379,,0.0,1.0,1549.1
single,0,recent,1e-06,1e-07,0.1,240,11707,1,0,378,,0.0,1.0,1763.1
single,0,recent,1e-06,1e-07,0.1,240,11715,1,0,388,,0.0,1.0,1709.9
single,0,recent,1e-06,1e-08,0.1,240,11635,1,0,377,,0.0,1.0,1969.2
single,0,recent,1e-06,1e-06,0.1,240,11747,1,0,381,,0.0,1.0,1663.7
single,0,recent,1e-06,1e-08,0.1,240,11651,1,0,387,,0.0,1.0,1951.8
single,0,recent,1e-06,1e-06,0.1,240,11779,1,0,362,,0.0,1.0,1602.2
single,0,recent,1e-06,1e-08,0.1,240,11643,1,0,400,,0.0,1.0,2016.5
single,0,recent,1e-06,1e-08,0.1,240,11627,1,0,415,,0.0,1.0,2056.9
single,0,recent,1e-06,1e-08,0.1,240,11675,1,0,372,,0.0,1.0,2004.3
single,0,recent,1e-06,1e-08,0.1,240,11667,1,0,385,,0.0,1.0,2020.6
single,0,recent,1e-06,1e-07,0.1,240,11699,1,0,394,,0.0,1.0,2001.9
single,0,recent,1e-06,1e-06,0.1,240,11755,1,0,395,,0.0,1.0,1854.2
single,0,recent,1e-06,1e-07,0.1,240,11723,1,0,383,,0.0,1.0,1964.4
single,0,recent,1e-06,1e-06,0.1,240,11771,1,0,403,,0.0,1.0,1851.6
single,0,recent,1e-06,1e-07,0.1,240,11731,1,0,373,,0.0,1.0,2032.6
single,0,recent,1e-06,1e-06,0.1,240,11787,1,0,355,,0.0,1.0,1839.6
single,0,recent,1e-06,1e-06,0.1,240,11763,1,0,387,,0.0,1.0,2006.1
single,0,old,1e-06,1e-09,0.1,240,12499,1,0,449,,0.0,1.0,1237.1
single,0,old,1e-06,0.0,0.1,240,12427,1,0,428,,0.0,1.0,1375.5
single,0,old,1e-06,0.0,0.1,240,12403,1,0,429,,0.0,1.0,1421.2
single,0,old,1e-06,0.0,0.1,240,12411,1,0,442,,0.0,1.0,1472.0
single,0,old,1e-06,1e-08,0.1,240,12531,1,0,418,,0.0,1.0,1296.7
single,0,old,1e-06,1e-07,0.1,240,12587,1,0,409,,0.0,1.0,1284.7
single,0,old,1e-06,1e-09,0.1,240,12467,1,0,451,,0.0,1.0,1436.9
single,0,old,1e-06,1e-08,0.1,240,12547,1,0,405,,0.0,1.0,1353.9
single,0,old,1e-06,1e-07,0.1,240,12603,1,0,399,,0.0,1.0,1324.5
single,0,old,1e-06,1e-09,0.1,240,12491,1,0,425,,0.0,1.0,1463.4
single,0,old,1e-06,1e-07,0.1,240,12595,1,0,399,,0.0,1.0,1368.1
single,0,old,1e-06,1e-08,0.1,240,12563,1,0,397,,0.0,1.0,1389.2
single,0,old,1e-06,1e-09,0.1,240,12475,1,0,433,,0.0,1.0,1507.8
single,0,old,1e-06,1e-08,0.1,240,12555,1,0,414,,0.0,1.0,1411.5
