scenario,label,depth,rho,m_flux,inv_freq,sample_size,seed,tree_n_events,call_recurrent,n_sites,error,frac_admix_d,frac_admix_i,secs
single,0,young,1e-08,0.0,0.1,240,10303,1,0,378,,0.0,1.0,211.1
single,0,young,1e-08,1e-09,0.1,240,10383,1,0,403,,0.0,1.0,217.0
single,0,young,1e-08,1e-08,0.1,240,10423,1,0,412,,0.0,1.0,219.0
single,0,young,1e-08,1e-09,0.1,240,10407,2,1,465,,0.0,1.0,222.8
single,0,young,1e-08,0.0,0.1,240,10343,1,0,413,,0.0,1.0,223.4
single,0,young,1e-08,0.0,0.1,240,10335,1,0,383,,0.0,1.0,226.8
single,0,young,1e-08,1e-08,0.1,240,10463,1,0,362,,0.0,1.0,235.9
single,0,young,1e-08,0.0,0.1,240,10351,1,0,399,,0.0,1.0,239.7
single,0,young,1e-08,1e-09,0.1,240,10391,1,0,437,,0.0,1.0,240.8
single,0,young,1e-08,1e-08,0.1,240,10471,1,0,418,,0.0,1.0,243.9
single,0,young,1e-08,1e-07,0.1,240,10535,1,0,396,,0.0,1.0,215.5
single,0,young,1e-08,1e-07,0.1,240,10503,1,0,345,,0.0,1.0,251.8
single,0,young,1e-08,0.0,0.1,240,10327,1,0,431,,0.0,1.0,251.8
single,0,recent,0.0,0.0,0.1,240,10903,2,1,304,,0.0,1.0,27.6
single,0,young,1e-08,1e-06,0.1,240,10567,1,0,409,,0.0,1.0,222.3
single,0,young,1e-08,1e-06,0.1,240,10551,1,0,448,,0.0,1.0,225.9
single,0,recent,0.0,0.0,0.1,240,10911,1,0,364,,0.0,1.0,25.5
single,0,young,1e-08,1e-08,0.1,240,10447,1,0,410,,0.0,1.0,262.3
single,0,recent,0.0,0.0,0.1,240,10927,2,1,291,,0.0,1.0,24.9
single,0,recent,0.0,0.0,0.1,240,10919,1,0,361,,0.0,1.0,28.1
single,0,young,1e-08,1e-09,0.1,240,10415,1,0,449,,0.0,1.0,269.7
single,0,recent,0.0,0.0,0.1,240,10935,1,0,376,,0.0,1.0,31.2
single,0,recent,0.0,0.0,0.1,240,10943,2,1,329,,0.0,1.0,26.1
single,0,young,1e-08,1e-06,0.1,240,10583,1,0,386,,0.0,1.0,245.1
single,0,recent,0.0,0.0,0.1,240,10959,2,1,411,,0.0,1.0,29.4
single,0,young,1e-08,1e-06,0.1,240,10575,1,0,353,,0.0,1.0,248.9
single,0,recent,0.0,0.0,0.1,240,10951,3,1,417,,0.0,1.0,32.5
single,0,young,1e-08,1e-06,0.1,240,10591,1,0,409,,0.0,1.0,251.2
single,0,recent,0.0,1e-09,0.1,240,10983,2,1,322,,0.0,1.0,26.4
single,0,young,1e-08,1e-08,0.1,240,10479,1,0,359,,0.0,1.0,287.1
single,0,recent,0.0,1e-09,0.1,240,10967,2,1,550,,0.0,1.0,33.7
single,0,recent,0.0,1e-09,0.1,240,10975,2,1,540,,0.0,1.0,31.7
single,0,young,1e-08,1e-09,0.1,240,10367,1,0,429,,0.0,1.0,288.9
single,0,recent,0.0,1e-09,0.1,240,10991,2,1,355,,0.0,1.0,29.0
single,0,recent,0.0,1e-09,0.1,240,10999,1,0,566,,0.0,1.0,31.7
single,0,recent,0.0,1e-09,0.1,240,11007,1,0,353,,0.0,1.0,31.4
single,0,recent,0.0,1e-08,0.1,240,11023,1,0,393,,0.0,1.0,31.1
single,0,recent,0.0,1e-09,0.1,240,11015,3,1,369,,0.0,1.0,33.2
single,0,young,1e-08,1e-06,0.1,240,10543,1,0,381,,0.0,1.0,267.0
single,0,recent,0.0,1e-08,0.1,240,11039,2,1,327,,0.0,1.0,28.3
single,0,young,1e-08,1e-09,0.1,240,10399,1,0,394,,0.0,1.0,306.8
single,0,recent,0.0,1e-08,0.1,240,11031,1,0,515,,0.0,1.0,31.8
single,0,young,1e-08,1e-06,0.1,240,10599,2,1,389,,0.0,1.0,273.4
single,0,recent,0.0,1e-08,0.1,240,11055,1,0,297,,0.0,1.0,28.3
single,0,recent,0.0,1e-08,0.1,240,11071,1,0,310,,0.0,1.0,25.5
single,0,recent,0.0,1e-08,0.1,240,11047,2,1,316,,0.0,1.0,31.0
single,0,recent,0.0,1e-08,0.1,240,11079,2,1,288,,0.0,1.0,25.6
single,0,recent,0.0,1e-07,0.1,240,11087,1,0,271,,0.0,1.0,27.0
single,0,recent,0.0,1e-08,0.1,240,11063,1,0,334,,0.0,1.0,30.3
single,0,young,1e-08,1e-07,0.1,240,10527,1,0,445,,0.0,1.0,280.5
single,0,recent,0.0,1e-07,0.1,240,11103,1,0,417,,0.0,1.0,28.1
single,0,recent,0.0,1e-07,0.1,240,11119,1,0,367,,0.0,1.0,29.2
single,0,recent,0.0,1e-07,0.1,240,11111,2,1,403,,0.0,1.0,29.8
single,0,recent,0.0,1e-07,0.1,240,11127,1,0,401,,0.0,1.0,29.5
single,0,recent,0.0,1e-06,0.1,240,11143,1,0,222,,0.0,1.0,23.0
single,0,recent,0.0,1e-07,0.1,240,11095,2,1,427,,0.0,1.0,35.8
single,0,recent,0.0,1e-07,0.1,240,11135,2,1,390,,0.0,1.0,32.4
single,0,recent,0.0,1e-06,0.1,240,11167,2,1,336,,0.0,1.0,27.4
single,0,recent,0.0,1e-06,0.1,240,11151,2,1,345,,0.0,1.0,28.7
single,0,recent,0.0,1e-06,0.1,240,11159,1,0,475,,0.0,1.0,30.6
single,0,recent,0.0,1e-06,0.1,240,11175,1,0,366,,0.0,1.0,32.7
single,0,recent,0.0,1e-06,0.1,240,11183,1,0,488,,0.0,1.0,34.7
single,0,recent,0.0,1e-06,0.1,240,11199,2,1,462,,0.0,1.0,32.4
single,0,recent,0.0,1e-06,0.1,240,11191,1,0,537,,0.0,1.0,36.5
single,0,young,1e-08,0.0,0.1,240,10311,1,0,422,,0.0,1.0,349.2
single,0,young,1e-08,1e-07,0.1,240,10495,1,0,409,,0.0,1.0,377.5
single,0,young,1e-08,1e-06,0.1,240,10559,1,0,372,,0.0,1.0,347.3
single,0,young,1e-08,1e-07,0.1,240,10519,1,0,365,,0.0,1.0,355.8
single,0,young,1e-08,1e-09,0.1,240,10375,1,0,405,,0.0,1.0,418.1
single,0,recent,1e-08,1e-09,0.1,240,11263,1,0,333,,0.0,1.0,133.8
single,0,recent,1e-08,0.0,0.1,240,11215,3,1,363,,0.0,1.0,180.3
single,0,recent,1e-08,1e-09,0.1,240,11295,1,0,374,,0.0,1.0,185.0
single,0,recent,1e-08,1e-09,0.1,240,11287,1,0,392,,0.0,1.0,192.2
single,0,recent,1e-08,0.0,0.1,240,11239,1,0,407,,0.0,1.0,220.3
single,0,recent,1e-08,0.0,0.1,240,11247,1,0,365,,0.0,1.0,230.1
single,0,young,1e-08,0.0,0.1,240,10359,1,0,441,,0.0,1.0,554.8
single,0,recent,1e-08,0.0,0.1,240,11255,1,0,372,,0.0,1.0,240.7
single,0,recent,1e-08,1e-08,0.1,240,11375,2,1,414,,0.0,1.0,212.7
single,0,recent,1e-08,1e-07,0.1,240,11383,1,0,347,,0.0,1.0,194.8
single,0,recent,1e-08,1e-09,0.1,240,11311,1,0,405,,0.0,1.0,249.2
single,0,recent,1e-08,0.0,0.1,240,11207,2,1,425,,0.0,1.0,269.3
single,0,recent,1e-08,1e-08,0.1,240,11343,1,0,374,,0.0,1.0,248.0
single,0,recent,1e-08,1e-08,0.1,240,11359,1,0,379,,0.0,1.0,246.8
single,0,recent,1e-08,1e-08,0.1,240,11335,2,1,414,,0.0,1.0,271.3
single,0,recent,1e-08,0.0,0.1,240,11231,1,0,439,,0.0,1.0,292.8
single,0,recent,1e-08,1e-07,0.1,240,11399,1,0,396,,0.0,1.0,215.5
single,0,recent,1e-08,1e-09,0.1,240,11319,2,1,361,,0.0,1.0,278.1
single,0,recent,1e-08,1e-07,0.1,240,11391,2,1,362,,0.0,1.0,227.3
single,0,recent,1e-08,1e-07,0.1,240,11431,1,0,372,,0.0,1.0,117.9
single,0,recent,1e-08,1e-09,0.1,240,11303,3,1,465,,0.0,1.0,302.8
single,0,recent,1e-08,1e-09,0.1,240,11279,1,0,414,,0.0,1.0,311.0
single,0,recent,1e-08,1e-07,0.1,240,11439,1,0,364,,0.0,1.0,121.1
single,0,recent,1e-08,1e-09,0.1,240,11271,1,0,393,,0.0,1.0,340.2
single,0,recent,1e-08,1e-07,0.1,240,11407,2,1,370,,0.0,1.0,241.9
single,0,recent,1e-08,1e-06,0.1,240,11447,1,0,428,,0.0,1.0,130.6
single,0,recent,1e-08,1e-08,0.1,240,11351,2,1,412,,0.0,1.0,340.3
single,0,recent,1e-08,1e-06,0.1,240,11479,1,0,340,,0.0,1.0,120.2
single,0,recent,1e-08,1e-08,0.1,240,11367,1,0,433,,0.0,1.0,345.5
single,0,recent,1e-08,1e-07,0.1,240,11415,1,0,373,,0.0,1.0,247.3
single,0,recent,1e-08,0.0,0.1,240,11223,1,0,352,,0.0,1.0,413.2
single,0,recent,1e-08,1e-06,0.1,240,11455,1,0,394,,0.0,1.0,188.7
single,0,young,1e-06,1e-09,0.1,240,10679,1,0,373,,0.0,1.0,709.6
single,0,recent,1e-08,1e-06,0.1,240,11471,3,1,398,,0.0,1.0,195.0
single,0,young,1e-06,1e-06,0.1,240,10871,1,0,396,,0.0,1.0,560.6
single,0,recent,1e-08,1e-06,0.1,240,11487,2,1,441,,0.0,1.0,211.8
single,0,recent,1e-08,1e-06,0.1,240,11463,2,1,415,,0.0,1.0,246.6
single,0,recent,1e-08,1e-07,0.1,240,11423,1,0,358,,0.0,1.0,313.7
single,0,recent,1e-08,1e-06,0.1,240,11495,1,0,390,,0.0,1.0,229.5
single,0,young,1e-06,1e-07,0.1,240,10799,1,0,370,,0.0,1.0,841.2
single,0,young,1e-06,0.0,0.1,240,10607,1,0,393,,0.0,1.0,868.1
single,0,young,1e-06,0.0,0.1,240,10615,1,0,366,,0.0,1.0,892.2
single,0,young,1e-06,0.0,0.1,240,10631,1,0,385,,0.0,1.0,905.8
single,0,young,1e-06,1e-09,0.1,240,10695,1,0,396,,0.0,1.0,907.0
single,0,young,1e-06,1e-07,0.1,240,10815,1,0,398,,0.0,1.0,841.4
single,0,young,1e-06,1e-08,0.1,240,10759,1,0,395,,0.0,1.0,923.8
single,0,young,1e-06,1e-09,0.1,240,10663,1,0,390,,0.0,1.0,944.1
single,0,young,1e-06,1e-08,0.1,240,10767,1,0,405,,0.0,1.0,951.5
single,0,young,1e-06,0.0,0.1,240,10639,1,0,391,,0.0,1.0,959.8
single,0,young,1e-06,1e-07,0.1,240,10783,1,0,410,,0.0,1.0,958.0
single,0,recent,1e-08,1e-08,0.1,240,11327,1,0,398,,0.0,1.0,683.1
single,0,old,0.0,0.0,0.1,240,11807,1,0,342,,0.0,1.0,27.9
single,0,old,0.0,0.0,0.1,240,11815,1,0,435,,0.0,1.0,32.4
single,0,young,1e-06,1e-08,0.1,240,10751,1,0,397,,0.0,1.0,1006.0
single,0,old,0.0,0.0,0.1,240,11823,1,0,540,,0.0,1.0,37.6
single,0,old,0.0,0.0,0.1,240,11831,1,0,465,,0.0,1.0,25.7
single,0,old,0.0,0.0,0.1,240,11839,1,0,462,,0.0,1.0,34.5
single,0,young,1e-06,1e-09,0.1,240,10719,1,0,390,,0.0,1.0,1050.3
single,0,young,1e-06,1e-08,0.1,240,10775,1,0,397,,0.0,1.0,1054.4
single,0,young,1e-06,1e-06,0.1,240,10855,1,0,386,,0.0,1.0,888.7
single,0,young,1e-06,1e-08,0.1,240,10743,1,0,401,,0.0,1.0,1056.4
single,0,old,0.0,0.0,0.1,240,11847,1,0,397,,0.0,1.0,32.6
single,0,young,1e-06,0.0,0.1,240,10655,1,0,372,,0.0,1.0,1060.9
single,0,old,0.0,0.0,0.1,240,11855,1,0,384,,0.0,1.0,28.1
single,0,young,1e-06,1e-09,0.1,240,10711,1,0,402,,0.0,1.0,1071.4
single,0,old,0.0,1e-09,0.1,240,11863,1,0,574,,0.0,1.0,34.0
single,0,young,1e-06,1e-08,0.1,240,10735,1,0,399,,0.0,1.0,1076.1
single,0,old,0.0,1e-09,0.1,240,11871,1,0,325,,0.0,1.0,27.1
single,0,old,0.0,1e-09,0.1,240,11879,1,0,323,,0.0,1.0,25.4
single,0,young,1e-06,1e-07,0.1,240,10791,1,0,399,,0.0,1.0,1080.0
single,0,old,0.0,1e-09,0.1,240,11903,1,0,419,,0.0,1.0,27.9
single,0,young,1e-06,0.0,0.1,240,10647,1,0,404,,0.0,1.0,1086.3
single,0,old,0.0,1e-09,0.1,240,11895,1,0,408,,0.0,1.0,30.0
single,0,old,0.0,1e-09,0.1,240,11887,1,0,441,,0.0,1.0,31.6
single,0,old,0.0,1e-09,0.1,240,11919,1,0,396,,0.0,1.0,29.9
single,0,old,0.0,1e-09,0.1,240,11911,1,0,508,,0.0,1.0,31.3
single,0,old,0.0,1e-08,0.1,240,11927,1,0,658,,0.0,1.0,30.7
single,0,old,0.0,1e-08,0.1,240,11951,1,0,315,,0.0,1.0,26.8
single,0,old,0.0,1e-08,0.1,240,11935,1,0,563,,0.0,1.0,29.8
single,0,old,0.0,1e-08,0.1,240,11943,1,0,444,,0.0,1.0,32.1
single,0,old,0.0,1e-08,0.1,240,11967,1,0,483,,0.0,1.0,31.9
single,0,old,0.0,1e-07,0.1,240,12007,1,0,337,,0.0,1.0,25.8
single,0,old,0.0,1e-08,0.1,240,11959,1,0,536,,0.0,1.0,35.0
single,0,old,0.0,1e-07,0.1,240,11983,1,0,422,,0.0,1.0,32.2
single,0,old,0.0,1e-08,0.1,240,11975,1,0,401,,0.0,1.0,32.4
single,0,young,1e-06,1e-09,0.1,240,10671,1,0,390,,0.0,1.0,1118.8
single,0,young,1e-06,1e-07,0.1,240,10823,1,0,383,,0.0,1.0,1037.4
single,0,old,0.0,1e-07,0.1,240,11991,1,0,484,,0.0,1.0,32.7
single,0,old,0.0,1e-07,0.1,240,11999,1,0,488,,0.0,1.0,35.3
single,0,old,0.0,1e-07,0.1,240,12015,1,0,488,,0.0,1.0,33.3
single,0,young,1e-06,1e-08,0.1,240,10727,1,0,410,,0.0,1.0,1124.7
single,0,young,1e-06,1e-09,0.1,240,10687,1,0,425,,0.0,1.0,1128.8
single,0,old,0.0,1e-07,0.1,240,12031,1,0,401,,0.0,1.0,26.9
single,0,old,0.0,1e-07,0.1,240,12023,1,0,390,,0.0,1.0,29.6
single,0,old,0.0,1e-07,0.1,240,12039,1,0,388,,0.0,1.0,30.7
single,0,old,0.0,1e-06,0.1,240,12047,1,0,367,,0.0,1.0,30.0
single,0,old,0.0,1e-06,0.1,240,12055,1,0,326,,0.0,1.0,27.9
single,0,old,0.0,1e-06,0.1,240,12071,1,0,417,,0.0,1.0,28.6
single,0,old,0.0,1e-06,0.1,240,12063,1,0,370,,0.0,1.0,30.0
single,0,old,0.0,1e-06,0.1,240,12079,1,0,380,,0.0,1.0,29.0
single,0,old,0.0,1e-06,0.1,240,12095,1,0,405,,0.0,1.0,29.5
single,0,old,0.0,1e-06,0.1,240,12087,1,0,393,,0.0,1.0,31.5
single,0,young,1e-06,1e-07,0.1,240,10807,1,0,424,,0.0,1.0,1174.0
single,0,young,1e-06,0.0,0.1,240,10623,1,0,416,,0.0,1.0,1182.8
single,0,young,1e-06,1e-07,0.1,240,10839,1,0,434,,0.0,1.0,1079.4
single,0,young,1e-06,1e-09,0.1,240,10703,1,0,401,,0.0,1.0,1182.5
single,0,young,1e-06,1e-06,0.1,240,10887,1,0,367,,0.0,1.0,1054.9
single,0,old,1e-08,1e-09,0.1,240,12183,1,0,352,,0.0,1.0,106.9
single,0,young,1e-06,1e-06,0.1,240,10863,1,0,377,,0.0,1.0,1093.7
single,0,young,1e-06,1e-06,0.1,240,10879,1,0,407,,0.0,1.0,1092.8
single,0,young,1e-06,1e-07,0.1,240,10831,1,0,430,,0.0,1.0,1175.9
single,0,old,1e-08,1e-09,0.1,240,12215,1,0,381,,0.0,1.0,131.2
single,0,young,1e-06,1e-06,0.1,240,10847,1,0,406,,0.0,1.0,1119.1
single,0,old,1e-08,1e-08,0.1,240,12239,1,0,392,,0.0,1.0,98.3
single,0,old,1e-08,1e-09,0.1,240,12175,1,0,381,,0.0,1.0,146.0
single,0,old,1e-08,0.0,0.1,240,12127,1,0,457,,0.0,1.0,196.8
single,0,young,1e-06,1e-06,0.1,240,10895,1,0,393,,0.0,1.0,1140.7
single,0,old,1e-08,0.0,0.1,240,12159,1,0,455,,0.0,1.0,194.8
single,0,old,1e-08,1e-08,0.1,240,12247,1,0,405,,0.0,1.0,152.2
single,0,old,1e-08,1e-08,0.1,240,12263,1,0,452,,0.0,1.0,106.9
single,0,old,1e-08,1e-09,0.1,240,12207,1,0,472,,0.0,1.0,203.4
single,0,old,1e-08,0.0,0.1,240,12135,1,0,427,,0.0,1.0,225.1
single,0,old,1e-08,1e-09,0.1,240,12191,1,0,458,,0.0,1.0,209.0
single,0,old,1e-08,0.0,0.1,240,12111,1,0,441,,0.0,1.0,238.7
single,0,old,1e-08,0.0,0.1,240,12151,1,0,396,,0.0,1.0,231.7
single,0,old,1e-08,0.0,0.1,240,12119,1,0,402,,0.0,1.0,261.6
single,0,old,1e-08,1e-07,0.1,240,12327,1,0,386,,0.0,1.0,110.1
single,0,old,1e-08,1e-07,0.1,240,12311,1,0,438,,0.0,1.0,120.9
single,0,old,1e-08,1e-08,0.1,240,12255,1,0,374,,0.0,1.0,228.5
single,0,recent,1e-06,1e-08,0.1,240,11631,1,0,345,,0.0,1.0,785.1
single,0,recent,1e-06,0.0,0.1,240,11559,1,0,372,,0.0,1.0,857.8
single,0,old,1e-08,1e-08,0.1,240,12271,1,0,366,,0.0,1.0,181.5
single,0,recent,1e-06,1e-09,0.1,240,11567,1,0,357,,0.0,1.0,848.3
single,0,old,1e-08,1e-09,0.1,240,12167,1,0,482,,0.0,1.0,302.4
single,0,recent,1e-06,1e-07,0.1,240,11727,1,0,378,,0.0,1.0,595.1
single,0,old,1e-08,1e-08,0.1,240,12231,1,0,369,,0.0,1.0,262.4
single,0,old,1e-08,1e-06,0.1,240,12391,1,0,406,,0.0,1.0,101.0
single,0,old,1e-08,1e-07,0.1,240,12319,1,0,418,,0.0,1.0,177.4
single,0,recent,1e-06,1e-09,0.1,240,11583,1,0,375,,0.0,1.0,871.3
single,0,recent,1e-06,1e-09,0.1,240,11615,1,0,377,,0.0,1.0,836.0
single,0,old,1e-08,1e-07,0.1,240,12287,1,0,400,,0.0,1.0,194.7
single,0,old,1e-08,1e-08,0.1,240,12279,1,0,435,,0.0,1.0,203.3
single,0,old,1e-08,0.0,0.1,240,12103,1,0,491,,0.0,1.0,397.7
single,0,old,1e-08,1e-08,0.1,240,12223,1,0,430,,0.0,1.0,372.1
single,0,old,1e-08,1e-06,0.1,240,12351,1,0,447,,0.0,1.0,206.9
single,0,recent,1e-06,0.0,0.1,240,11535,1,0,343,,0.0,1.0,968.9
single,0,old,1e-08,1e-06,0.1,240,12375,1,0,433,,0.0,1.0,189.0
single,0,old,1e-08,1e-06,0.1,240,12359,1,0,438,,0.0,1.0,209.1
single,0,old,1e-08,1e-06,0.1,240,12399,1,0,387,,0.0,1.0,195.2
single,0,old,1e-08,1e-07,0.1,240,12335,1,0,428,,0.0,1.0,233.8
single,0,old,1e-08,1e-07,0.1,240,12295,1,0,450,,0.0,1.0,293.3
single,0,recent,1e-06,1e-07,0.1,240,11703,1,0,371,,0.0,1.0,811.3
single,0,recent,1e-06,1e-08,0.1,240,11679,1,0,362,,0.0,1.0,863.6
single,0,old,1e-08,1e-07,0.1,240,12303,1,0,428,,0.0,1.0,297.0
single,0,recent,1e-06,1e-06,0.1,240,11759,1,0,372,,0.0,1.0,675.5
single,0,recent,1e-06,1e-08,0.1,240,11655,1,0,370,,0.0,1.0,896.6
single,0,recent,1e-06,0.0,0.1,240,11527,1,0,377,,0.0,1.0,1029.4
single,0,old,1e-08,1e-06,0.1,240,12367,1,0,446,,0.0,1.0,258.6
single,0,old,1e-08,1e-06,0.1,240,12383,1,0,507,,0.0,1.0,259.8
single,0,recent,1e-06,1e-07,0.1,240,11735,1,0,358,,0.0,1.0,744.1
single,0,recent,1e-06,0.0,0.1,240,11511,1,0,381,,0.0,1.0,1079.3
single,0,recent,1e-06,1e-08,0.1,240,11639,1,0,340,,0.0,1.0,975.7
single,0,recent,1e-06,0.0,0.1,240,11543,1,0,390,,0.0,1.0,1062.5
single,0,recent,1e-06,0.0,0.1,240,11551,1,0,387,,0.0,1.0,1071.3
single,0,recent,1e-06,1e-08,0.1,240,11671,1,0,395,,0.0,1.0,931.9
single,0,old,1e-08,1e-06,0.1,240,12343,1,0,479,,0.0,1.0,317.0
single,0,old,1e-08,0.0,0.1,240,12143,1,0,512,,0.0,1.0,514.4
single,0,recent,1e-06,1e-09,0.1,240,11599,1,0,369,,0.0,1.0,1029.5
single,0,recent,1e-06,1e-09,0.1,240,11591,1,0,398,,0.0,1.0,1056.7
single,0,old,1e-08,1e-09,0.1,240,12199,1,0,466,,0.0,1.0,507.5
single,0,recent,1e-06,1e-07,0.1,240,11711,1,0,363,,0.0,1.0,890.4
single,0,recent,1e-06,0.0,0.1,240,11519,1,0,383,,0.0,1.0,1111.1
single,0,recent,1e-06,0.0,0.1,240,11503,1,0,429,,0.0,1.0,1131.4
single,0,recent,1e-06,1e-08,0.1,240,11623,1,0,391,,0.0,1.0,1056.1
single,0,recent,1e-06,1e-09,0.1,240,11607,1,0,393,,0.0,1.0,1090.3
single,0,recent,1e-06,1e-09,0.1,240,11575,1,0,405,,0.0,1.0,1138.6
single,0,recent,1e-06,1e-08,0.1,240,11663,1,0,408,,0.0,1.0,1041.9
single,0,recent,1e-06,1e-06,0.1,240,11767,1,0,382,,0.0,1.0,838.8
single,0,recent,1e-06,1e-08,0.1,240,11647,1,0,390,,0.0,1.0,1098.0
single,0,recent,1e-06,1e-07,0.1,240,11719,1,0,377,,0.0,1.0,1029.1
single,0,recent,1e-06,1e-07,0.1,240,11695,1,0,395,,0.0,1.0,1073.5
single,0,recent,1e-06,1e-07,0.1,240,11687,1,0,394,,0.0,1.0,1081.5
single,0,recent,1e-06,1e-06,0.1,240,11743,1,0,354,,0.0,1.0,963.9
single,0,recent,1e-06,1e-06,0.1,240,11791,1,0,386,,0.0,1.0,906.4
single,0,old,1e-06,1e-09,0.1,240,12479,1,0,388,,0.0,1.0,485.9
single,0,recent,1e-06,1e-06,0.1,240,11783,1,0,378,,0.0,1.0,1025.7
single,0,recent,1e-06,1e-06,0.1,240,11751,1,0,395,,0.0,1.0,1091.3
single,0,recent,1e-06,1e-06,0.1,240,11775,1,0,388,,0.0,1.0,1076.7
single,0,recent,1e-06,1e-06,0.1,240,11799,1,0,398,,0.0,1.0,1078.7
single,0,old,1e-06,0.0,0.1,240,12439,1,0,415,,0.0,1.0,827.0
single,0,old,1e-06,0.0,0.1,240,12431,1,0,434,,0.0,1.0,847.7
single,0,old,1e-06,0.0,0.1,240,12415,1,0,442,,0.0,1.0,863.7
single,0,old,1e-06,0.0,0.1,240,12423,1,0,412,,0.0,1.0,858.0
single,0,old,1e-06,1e-09,0.1,240,12487,1,0,399,,0.0,1.0,813.8
single,0,old,1e-06,1e-07,0.1,240,12591,1,0,434,,0.0,1.0,716.1
single,0,old,1e-06,1e-08,0.1,240,12527,1,0,440,,0.0,1.0,804.8
single,0,old,1e-06,0.0,0.1,240,12447,1,0,406,,0.0,1.0,840.2
single,0,old,1e-06,1e-09,0.1,240,12519,1,0,427,,0.0,1.0,811.3
single,0,old,1e-06,1e-09,0.1,240,12503,1,0,403,,0.0,1.0,824.6
single,0,old,1e-06,1e-06,0.1,240,12663,1,0,398,,0.0,1.0,700.0
single,0,old,1e-06,1e-09,0.1,240,12495,1,0,446,,0.0,1.0,870.2
single,0,old,1e-06,1e-08,0.1,240,12551,1,0,412,,0.0,1.0,801.4
single,0,old,1e-06,1e-08,0.1,240,12543,1,0,417,,0.0,1.0,850.2
