scenario,label,depth,rho,m_flux,inv_freq,sample_size,seed,tree_n_events,call_recurrent,n_sites,error,frac_admix_d,frac_admix_i,secs
single,0,recent,1e-08,1e-08,0.1,240,11320,3,1,398,,0.0,1.0,205.9
single,0,recent,1e-08,1e-09,0.1,240,11304,1,0,407,,0.0,1.0,240.9
single,0,recent,1e-08,0.0,0.1,240,11248,1,0,398,,0.0,1.0,268.2
single,0,recent,1e-08,0.0,0.1,240,11232,1,0,406,,0.0,1.0,274.3
single,0,recent,1e-08,1e-08,0.1,240,11368,2,1,370,,0.0,1.0,221.9
single,0,recent,1e-08,1e-08,0.1,240,11352,1,0,410,,0.0,1.0,257.6
single,0,recent,1e-08,0.0,0.1,240,11216,2,1,393,,0.0,1.0,292.2
single,0,recent,1e-08,1e-08,0.1,240,11360,2,1,408,,0.0,1.0,257.4
single,0,recent,1e-08,1e-09,0.1,240,11264,1,0,365,,0.0,1.0,300.1
single,0,recent,1e-08,1e-08,0.1,240,11328,1,0,387,,0.0,1.0,286.6
single,0,recent,1e-08,0.0,0.1,240,11200,1,0,406,,0.0,1.0,322.1
single,0,recent,1e-08,0.0,0.1,240,11240,2,1,437,,0.0,1.0,325.9
single,0,recent,1e-08,1e-09,0.1,240,11296,1,0,482,,0.0,1.0,351.0
single,0,recent,1e-08,1e-07,0.1,240,11384,1,0,373,,0.0,1.0,253.3
single,0,recent,1e-08,1e-07,0.1,240,11432,1,0,286,,0.0,1.0,122.2
single,0,recent,1e-08,1e-09,0.1,240,11312,1,0,388,,0.0,1.0,381.2
single,0,recent,1e-08,0.0,0.1,240,11256,1,0,374,,0.0,1.0,417.2
single,0,recent,1e-08,1e-06,0.1,240,11496,1,0,333,,0.0,1.0,149.2
single,0,recent,1e-08,1e-07,0.1,240,11408,1,0,389,,0.0,1.0,275.2
single,0,recent,1e-08,1e-08,0.1,240,11344,2,1,387,,0.0,1.0,462.7
single,0,recent,1e-08,1e-08,0.1,240,11336,2,1,393,,0.0,1.0,464.5
single,0,recent,1e-08,1e-07,0.1,240,11400,1,0,356,,0.0,1.0,328.5
single,0,recent,1e-08,1e-06,0.1,240,11448,1,0,409,,0.0,1.0,230.5
single,0,recent,1e-08,1e-07,0.1,240,11416,2,1,367,,0.0,1.0,302.1
single,0,recent,1e-08,1e-06,0.1,240,11464,1,0,384,,0.0,1.0,247.2
single,0,recent,1e-08,1e-07,0.1,240,11424,1,0,379,,0.0,1.0,308.0
single,0,young,1e-06,1e-08,0.1,240,10752,1,0,381,,0.0,1.0,927.6
single,0,recent,1e-08,1e-07,0.1,240,11392,1,0,443,,0.0,1.0,444.4
single,0,recent,1e-08,1e-06,0.1,240,11480,1,0,382,,0.0,1.0,283.9
single,0,recent,1e-08,1e-09,0.1,240,11280,1,0,399,,0.0,1.0,588.5
single,0,young,1e-06,1e-09,0.1,240,10688,1,0,372,,0.0,1.0,967.9
single,0,recent,1e-08,1e-06,0.1,240,11472,1,0,403,,0.0,1.0,303.0
single,0,recent,1e-08,1e-06,0.1,240,11440,1,0,425,,0.0,1.0,338.8
single,0,young,1e-06,1e-09,0.1,240,10704,1,0,364,,0.0,1.0,980.8
single,0,recent,1e-08,0.0,0.1,240,11208,2,1,341,,0.0,1.0,626.7
single,0,young,1e-06,1e-08,0.1,240,10744,1,0,385,,0.0,1.0,1008.0
single,0,recent,1e-08,1e-06,0.1,240,11488,1,0,308,,0.0,1.0,341.8
single,0,young,1e-06,1e-08,0.1,240,10776,1,0,364,,0.0,1.0,1014.1
single,0,recent,1e-08,1e-08,0.1,240,11376,1,0,398,,0.0,1.0,563.4
single,0,young,1e-06,1e-09,0.1,240,10712,1,0,401,,0.0,1.0,1025.7
single,0,recent,1e-08,1e-09,0.1,240,11272,2,1,448,,0.0,1.0,658.0
single,0,young,1e-06,1e-07,0.1,240,10808,1,0,390,,0.0,1.0,1036.5
single,0,young,1e-06,0.0,0.1,240,10608,1,0,375,,0.0,1.0,1082.3
single,0,recent,1e-08,1e-06,0.1,240,11456,1,0,390,,0.0,1.0,446.4
single,0,young,1e-06,0.0,0.1,240,10640,1,0,415,,0.0,1.0,1105.8
single,0,young,1e-06,0.0,0.1,240,10624,1,0,389,,0.0,1.0,1113.6
single,0,young,1e-06,0.0,0.1,240,10632,1,0,408,,0.0,1.0,1120.9
single,0,young,1e-06,1e-07,0.1,240,10800,1,0,417,,0.0,1.0,1129.8
single,0,young,1e-06,1e-06,0.1,240,10896,1,0,355,,0.0,1.0,904.3
single,0,young,1e-06,1e-07,0.1,240,10784,1,0,427,,0.0,1.0,1166.7
single,0,young,1e-06,1e-06,0.1,240,10840,1,0,396,,0.0,1.0,1011.6
single,0,old,0.0,0.0,0.1,240,11800,1,0,370,,0.0,1.0,40.7
single,0,young,1e-06,1e-09,0.1,240,10672,1,0,383,,0.0,1.0,1203.6
single,0,old,0.0,0.0,0.1,240,11808,1,0,524,,0.0,1.0,35.7
single,0,young,1e-06,1e-09,0.1,240,10680,1,0,410,,0.0,1.0,1214.6
single,0,young,1e-06,1e-09,0.1,240,10696,1,0,360,,0.0,1.0,1224.8
single,0,old,0.0,0.0,0.1,240,11816,1,0,613,,0.0,1.0,37.6
single,0,old,0.0,0.0,0.1,240,11832,1,0,341,,0.0,1.0,32.6
single,0,old,0.0,0.0,0.1,240,11840,1,0,347,,0.0,1.0,33.9
single,0,old,0.0,0.0,0.1,240,11824,1,0,644,,0.0,1.0,46.1
single,0,young,1e-06,1e-08,0.1,240,10736,1,0,400,,0.0,1.0,1242.2
single,0,recent,1e-08,1e-09,0.1,240,11288,2,1,441,,0.0,1.0,875.7
single,0,old,0.0,0.0,0.1,240,11848,1,0,567,,0.0,1.0,41.8
single,0,young,1e-06,0.0,0.1,240,10656,1,0,378,,0.0,1.0,1261.7
single,0,old,0.0,0.0,0.1,240,11856,1,0,408,,0.0,1.0,37.0
single,0,old,0.0,1e-09,0.1,240,11864,1,0,390,,0.0,1.0,32.6
single,0,old,0.0,1e-09,0.1,240,11872,1,0,339,,0.0,1.0,34.9
single,0,old,0.0,1e-09,0.1,240,11896,1,0,411,,0.0,1.0,37.5
single,0,old,0.0,1e-09,0.1,240,11904,1,0,392,,0.0,1.0,39.2
single,0,old,0.0,1e-09,0.1,240,11912,1,0,435,,0.0,1.0,35.5
single,0,old,0.0,1e-09,0.1,240,11888,1,0,426,,0.0,1.0,49.4
single,0,old,0.0,1e-08,0.1,240,11936,1,0,295,,0.0,1.0,28.7
single,0,old,0.0,1e-08,0.1,240,11920,1,0,354,,0.0,1.0,35.4
single,0,young,1e-06,0.0,0.1,240,10648,1,0,393,,0.0,1.0,1298.3
single,0,old,0.0,1e-09,0.1,240,11880,1,0,488,,0.0,1.0,58.6
single,0,old,0.0,1e-08,0.1,240,11928,1,0,567,,0.0,1.0,37.6
single,0,young,1e-06,1e-09,0.1,240,10664,1,0,439,,0.0,1.0,1300.8
single,0,old,0.0,1e-08,0.1,240,11944,1,0,399,,0.0,1.0,38.8
single,0,old,0.0,1e-08,0.1,240,11952,1,0,321,,0.0,1.0,28.5
single,0,young,1e-06,1e-08,0.1,240,10720,1,0,401,,0.0,1.0,1313.2
single,0,young,1e-06,1e-07,0.1,240,10792,1,0,390,,0.0,1.0,1308.9
single,0,old,0.0,1e-08,0.1,240,11960,1,0,317,,0.0,1.0,33.1
single,0,old,0.0,1e-07,0.1,240,11992,1,0,320,,0.0,1.0,32.0
single,0,young,1e-06,1e-06,0.1,240,10864,1,0,395,,0.0,1.0,1105.8
single,0,old,0.0,1e-07,0.1,240,12000,1,0,449,,0.0,1.0,34.8
single,0,old,0.0,1e-07,0.1,240,12008,1,0,383,,0.0,1.0,34.1
single,0,young,1e-06,1e-08,0.1,240,10760,1,0,408,,0.0,1.0,1332.6
single,0,old,0.0,1e-07,0.1,240,12016,1,0,575,,0.0,1.0,35.3
single,0,old,0.0,1e-06,0.1,240,12040,3,1,309,,0.0,1.0,28.1
single,0,old,0.0,1e-08,0.1,240,11968,1,0,351,,0.0,1.0,46.6
single,0,old,0.0,1e-08,0.1,240,11976,1,0,478,,0.0,1.0,49.0
single,0,old,0.0,1e-07,0.1,240,11984,1,0,399,,0.0,1.0,46.7
single,0,old,0.0,1e-07,0.1,240,12032,1,0,405,,0.0,1.0,35.3
single,0,old,0.0,1e-07,0.1,240,12024,1,0,460,,0.0,1.0,47.2
single,0,old,0.0,1e-06,0.1,240,12056,1,0,402,,0.0,1.0,37.4
single,0,old,0.0,1e-06,0.1,240,12048,1,0,373,,0.0,1.0,39.7
single,0,young,1e-06,1e-07,0.1,240,10824,1,0,367,,0.0,1.0,1275.5
single,0,old,0.0,1e-06,0.1,240,12088,2,1,402,,0.0,1.0,32.7
single,0,young,1e-06,1e-06,0.1,240,10872,1,0,371,,0.0,1.0,1140.8
single,0,old,0.0,1e-06,0.1,240,12080,1,0,405,,0.0,1.0,42.0
single,0,old,0.0,1e-06,0.1,240,12096,1,0,341,,0.0,1.0,41.3
single,0,young,1e-06,0.0,0.1,240,10616,1,0,384,,0.0,1.0,1378.0
single,0,old,0.0,1e-06,0.1,240,12064,1,0,464,,0.0,1.0,54.8
single,0,old,0.0,1e-06,0.1,240,12072,1,0,477,,0.0,1.0,57.9
single,0,young,1e-06,1e-08,0.1,240,10768,1,0,426,,0.0,1.0,1405.3
single,0,young,1e-06,0.0,0.1,240,10600,1,0,394,,0.0,1.0,1414.4
single,0,young,1e-06,1e-06,0.1,240,10856,1,0,422,,0.0,1.0,1224.5
single,0,young,1e-06,1e-08,0.1,240,10728,1,0,441,,0.0,1.0,1450.5
single,0,young,1e-06,1e-07,0.1,240,10816,1,0,416,,0.0,1.0,1396.3
single,0,young,1e-06,1e-07,0.1,240,10832,1,0,383,,0.0,1.0,1355.3
single,0,young,1e-06,1e-06,0.1,240,10888,1,0,422,,0.0,1.0,1262.5
single,0,old,1e-08,0.0,0.1,240,12144,1,0,389,,0.0,1.0,180.1
single,0,old,1e-08,1e-09,0.1,240,12216,1,0,376,,0.0,1.0,160.4
single,0,young,1e-06,1e-06,0.1,240,10848,1,0,427,,0.0,1.0,1344.0
single,0,old,1e-08,1e-08,0.1,240,12272,1,0,398,,0.0,1.0,125.5
single,0,old,1e-08,0.0,0.1,240,12120,1,0,410,,0.0,1.0,240.8
single,0,old,1e-08,0.0,0.1,240,12136,1,0,446,,0.0,1.0,238.1
single,0,old,1e-08,0.0,0.1,240,12152,1,0,368,,0.0,1.0,242.0
single,0,old,1e-08,1e-09,0.1,240,12200,1,0,470,,0.0,1.0,224.2
single,0,old,1e-08,1e-09,0.1,240,12176,1,0,444,,0.0,1.0,250.5
single,0,old,1e-08,1e-09,0.1,240,12192,1,0,450,,0.0,1.0,242.6
single,0,old,1e-08,0.0,0.1,240,12112,1,0,379,,0.0,1.0,273.4
single,0,old,1e-08,1e-09,0.1,240,12208,1,0,393,,0.0,1.0,243.8
single,0,old,1e-08,0.0,0.1,240,12128,1,0,407,,0.0,1.0,293.3
single,0,old,1e-08,1e-08,0.1,240,12248,1,0,466,,0.0,1.0,235.2
single,0,old,1e-08,1e-09,0.1,240,12168,1,0,443,,0.0,1.0,297.0
single,0,old,1e-08,0.0,0.1,240,12104,1,0,455,,0.0,1.0,321.6
single,0,old,1e-08,1e-08,0.1,240,12264,1,0,439,,0.0,1.0,232.3
single,0,old,1e-08,1e-08,0.1,240,12256,1,0,404,,0.0,1.0,264.0
single,0,old,1e-08,1e-08,0.1,240,12240,1,0,444,,0.0,1.0,291.7
single,0,old,1e-08,1e-08,0.1,240,12232,1,0,389,,0.0,1.0,302.9
single,0,old,1e-08,1e-07,0.1,240,12328,1,0,429,,0.0,1.0,159.6
single,0,old,1e-08,1e-07,0.1,240,12288,1,0,391,,0.0,1.0,275.6
single,0,recent,1e-06,0.0,0.1,240,11520,1,0,392,,0.0,1.0,1038.2
single,0,old,1e-08,1e-07,0.1,240,12304,1,0,401,,0.0,1.0,267.3
single,0,old,1e-08,1e-09,0.1,240,12160,1,0,424,,0.0,1.0,448.1
single,0,young,1e-06,1e-06,0.1,240,10880,1,0,428,,0.0,1.0,1553.1
single,0,old,1e-08,1e-08,0.1,240,12224,1,0,400,,0.0,1.0,435.6
single,0,old,1e-08,1e-07,0.1,240,12296,1,0,450,,0.0,1.0,301.6
single,0,old,1e-08,1e-07,0.1,240,12320,1,0,433,,0.0,1.0,275.4
single,0,old,1e-08,1e-06,0.1,240,12352,1,0,419,,0.0,1.0,252.3
single,0,old,1e-08,1e-07,0.1,240,12336,1,0,413,,0.0,1.0,262.9
single,0,old,1e-08,1e-06,0.1,240,12376,1,0,381,,0.0,1.0,242.7
single,0,old,1e-08,1e-07,0.1,240,12312,1,0,442,,0.0,1.0,318.6
single,0,old,1e-08,1e-07,0.1,240,12280,1,0,443,,0.0,1.0,393.7
single,0,recent,1e-06,0.0,0.1,240,11544,1,0,382,,0.0,1.0,1077.2
single,0,old,1e-08,1e-09,0.1,240,12184,1,0,397,,0.0,1.0,533.1
single,0,old,1e-08,1e-06,0.1,240,12392,1,0,464,,0.0,1.0,279.0
single,0,recent,1e-06,0.0,0.1,240,11504,1,0,414,,0.0,1.0,1226.0
single,0,old,1e-08,1e-06,0.1,240,12384,1,0,416,,0.0,1.0,315.2
single,0,old,1e-08,1e-06,0.1,240,12368,1,0,401,,0.0,1.0,338.1
single,0,old,1e-08,1e-06,0.1,240,12344,1,0,502,,0.0,1.0,372.7
single,0,recent,1e-06,1e-09,0.1,240,11616,1,0,399,,0.0,1.0,1028.2
single,0,old,1e-08,1e-06,0.1,240,12360,1,0,396,,0.0,1.0,367.4
single,0,recent,1e-06,1e-09,0.1,240,11608,1,0,381,,0.0,1.0,1078.2
single,0,recent,1e-06,1e-07,0.1,240,11688,1,0,396,,0.0,1.0,1009.9
single,0,recent,1e-06,1e-09,0.1,240,11600,1,0,407,,0.0,1.0,1114.9
single,0,recent,1e-06,0.0,0.1,240,11512,1,0,385,,0.0,1.0,1284.8
single,0,recent,1e-06,1e-08,0.1,240,11672,1,0,373,,0.0,1.0,1064.2
single,0,recent,1e-06,1e-09,0.1,240,11584,1,0,353,,0.0,1.0,1172.2
single,0,recent,1e-06,0.0,0.1,240,11528,1,0,383,,0.0,1.0,1304.9
single,0,recent,1e-06,1e-07,0.1,240,11720,1,0,383,,0.0,1.0,1084.4
single,0,recent,1e-06,1e-08,0.1,240,11640,1,0,427,,0.0,1.0,1164.4
single,0,recent,1e-06,1e-08,0.1,240,11656,1,0,397,,0.0,1.0,1170.1
single,0,recent,1e-06,1e-08,0.1,240,11624,1,0,380,,0.0,1.0,1209.2
single,0,recent,1e-06,0.0,0.1,240,11552,1,0,401,,0.0,1.0,1327.9
single,0,recent,1e-06,1e-09,0.1,240,11568,1,0,386,,0.0,1.0,1318.3
single,0,recent,1e-06,1e-08,0.1,240,11632,1,0,389,,0.0,1.0,1239.4
single,0,recent,1e-06,1e-09,0.1,240,11592,1,0,389,,0.0,1.0,1300.5
single,0,recent,1e-06,1e-09,0.1,240,11560,1,0,420,,0.0,1.0,1335.6
single,0,recent,1e-06,1e-08,0.1,240,11648,1,0,365,,0.0,1.0,1219.5
single,0,recent,1e-06,1e-09,0.1,240,11576,1,0,411,,0.0,1.0,1377.8
single,0,recent,1e-06,1e-07,0.1,240,11712,1,0,364,,0.0,1.0,1219.2
single,0,recent,1e-06,1e-06,0.1,240,11776,1,0,370,,0.0,1.0,1126.1
single,0,recent,1e-06,1e-07,0.1,240,11696,1,0,388,,0.0,1.0,1228.5
single,0,recent,1e-06,1e-07,0.1,240,11704,1,0,364,,0.0,1.0,1238.3
single,0,recent,1e-06,0.0,0.1,240,11536,1,0,386,,0.0,1.0,1492.7
single,0,recent,1e-06,1e-08,0.1,240,11664,1,0,420,,0.0,1.0,1331.5
single,0,recent,1e-06,1e-07,0.1,240,11728,1,0,375,,0.0,1.0,1279.8
single,0,recent,1e-06,1e-07,0.1,240,11680,1,0,396,,0.0,1.0,1332.6
single,0,recent,1e-06,1e-06,0.1,240,11784,1,0,398,,0.0,1.0,1238.8
single,0,recent,1e-06,1e-07,0.1,240,11736,1,0,407,,0.0,1.0,1331.2
single,0,recent,1e-06,1e-06,0.1,240,11744,1,0,378,,0.0,1.0,1337.3
single,0,recent,1e-06,1e-06,0.1,240,11768,1,0,394,,0.0,1.0,1299.5
single,0,recent,1e-06,1e-06,0.1,240,11752,1,0,405,,0.0,1.0,1365.6
single,0,recent,1e-06,1e-06,0.1,240,11760,1,0,387,,0.0,1.0,1377.1
single,0,old,1e-06,0.0,0.1,240,12432,1,0,416,,0.0,1.0,814.5
single,0,recent,1e-06,1e-06,0.1,240,11792,1,0,380,,0.0,1.0,1358.7
single,0,old,1e-06,0.0,0.1,240,12448,1,0,405,,0.0,1.0,974.3
single,0,old,1e-06,0.0,0.1,240,12408,1,0,445,,0.0,1.0,1011.8
single,0,old,1e-06,1e-09,0.1,240,12480,1,0,438,,0.0,1.0,896.3
single,0,old,1e-06,0.0,0.1,240,12440,1,0,436,,0.0,1.0,1007.8
single,0,old,1e-06,0.0,0.1,240,12424,1,0,455,,0.0,1.0,1055.6
single,0,old,1e-06,1e-09,0.1,240,12464,1,0,393,,0.0,1.0,980.8
single,0,old,1e-06,0.0,0.1,240,12456,1,0,461,,0.0,1.0,1078.9
single,0,old,1e-06,1e-07,0.1,240,12616,1,0,434,,0.0,1.0,889.8
single,0,old,1e-06,1e-08,0.1,240,12520,1,0,398,,0.0,1.0,1035.5
single,0,old,1e-06,1e-07,0.1,240,12600,1,0,378,,0.0,1.0,937.3
single,0,old,1e-06,1e-09,0.1,240,12488,1,0,449,,0.0,1.0,1071.0
single,0,old,1e-06,0.0,0.1,240,12400,1,0,400,,0.0,1.0,1249.3
single,0,old,1e-06,1e-06,0.1,240,12640,1,0,381,,0.0,1.0,918.9
